Layer,Name,GEOID,Population,Longitude,Latitude,PCT-W_2016-2020,PCT-B_2016-2020,PCT-A_2016-2020,PCT-H_2016-2020,PCT-P_2016-2020,PCT-Q_2016-2020,POP_2015-2019,EDB_2015-2019,EDX_2015-2019,INC_2015-2019,HDX_2015-2019,DIV_2015-2019,DIS_2015-2019,SVI_2020,CZM_2016-2020,HTJ_2015-2019,EVR_2018,RBU_2015-2019,VAC_2015-2019,PMC_2021,LFA_2019,UNS_2015-2019
Census tract,Tract 6607,17031660700,1477,-87.68109550,41.77384520,0.0,88.5245901639344,0.262295081967213,11.2131147540984,0.0,0.0,1477.0,65.9172661870504,0.704209183673469,24497.227533885,97.6,4.46851726472579,18.8896411645227,95.82,136.0,3.11475409836066,1.67,44.4816053511706,15.9779614325069,10.58661589,85.41,3.5206499661476
Census tract,Tract 6608,17031660800,4867,-87.69326560,41.77364130,1.94439396692713,48.4644739233146,0.799563874250409,46.3565328002908,0.0,2.43503543521715,4867.0,76.0071301247772,0.775664517867972,37870.7302291533,88.9,3.86274912677214,8.79391822477912,94.67,215.6,8.0,2.08,67.9023508137432,25.0,10.62108521,61.61,16.3139510992398
Census tract,Tract 6609,17031660900,4593,-87.69906300,41.76781910,3.05140282613148,78.2920335859103,0.430063485562154,14.8474298586934,0.0,3.37907024370264,4593.0,89.3270622286541,0.73185375568812,36673.1822799973,94.7,3.83191813629436,12.2360113215763,95.47,342.2,8.73646209386282,1.36,69.2387904066736,24.4820065430753,10.63576274,25.34,11.2780317875027
Census tract,Tract 6610,17031661000,5434,-87.68504690,41.76181770,1.56359803232607,69.6240337315531,0.0,22.6458186929023,0.0,6.16654954321855,5434.0,80.5687203791469,0.782814053446831,36308.296102398,94.0,5.35517114464483,15.587044534413,94.18,248.2,1.42030510257759,1.94,76.9978401727862,12.7180899908173,10.60592411,0.01,16.2127346337873
Census tract,Tract 6611,17031661100,7115,-87.70269050,41.76078790,3.40066850748438,34.1374800174393,0.261589885191106,58.087487283825,0.0,4.11277430606017,7115.0,77.6036866359447,0.827879906525715,62622.5295148517,80.0,3.80885453267744,7.9550245959241,69.7542163460839,145.4,2.63702171664943,0.18,51.0989010989011,3.63726955655207,10.65304027,76.28,14.0829234012649
Census tract,Tract 6701,17031670100,1001,-87.65720840,41.79049370,3.16973415132924,72.80163599182,0.0,24.0286298568507,0.0,0.0,1001.0,69.1891891891892,0.771832231207058,29169.6798952949,95.9,2.0979020979021,8.99100899100899,65.33,86.8,0.0,0.82,31.5573770491803,33.5559265442404,10.50119781,100.0,13.1868131868132
Census tract,Tract 6702,17031670200,930,-87.66206270,41.79042470,3.60824742268041,95.1546391752577,0.0,0.721649484536082,0.515463917525773,0.0,930.0,79.1021671826625,0.709150326797386,29965.2166197121,97.0,5.6989247311828,11.3978494623656,71.94,102.2,4.40097799511003,2.49,75.5186721991701,25.3649635036496,10.51129726,100.0,7.95698924731183
Census tract,Tract 6703,17031670300,1087,-87.66691670,41.79035760,4.383788254756,78.3291976840364,0.661703887510339,13.4822167080232,0.0,0.165425971877585,1087.0,82.9015544041451,0.74285258794771,23754.7265910956,84.5,4.41582336706532,14.2594296228151,84.15,83.0,0.0,1.32,70.0440528634361,24.5931283905967,10.52072192,100.0,10.3035878564857
Census tract,Tract 6704,17031670400,1689,-87.67176980,41.79029960,0.0,85.0561134081512,0.0,14.9438865918488,0.0,0.0,1689.0,67.1628721541156,0.758539116632581,30362.9849819206,95.3,5.15097690941385,13.3806986382475,84.98,110.2,1.51515151515152,2.58,48.7084870848709,21.3114754098361,10.53642493,100.0,13.6767317939609
Census tract,Tract 6705,17031670500,922,-87.67640440,41.78657800,0.0,76.5889830508475,0.0,22.2457627118644,1.16525423728814,0.0,922.0,75.8389261744967,0.722781801720235,25669.3183078595,96.1,5.85683297180043,16.9197396963124,84.41,86.8,2.0,2.03,73.0964467005076,24.4060475161987,10.55611178,75.22,10.7375271149675
Census tract,Tract 6706,17031670600,975,-87.67157720,41.78300540,0.51440329218107,79.6296296296296,0.0,19.8559670781893,0.0,0.0,975.0,79.5973154362416,0.771416549095319,27843.7853545997,94.6,4.1025641025641,18.1538461538462,87.16,74.6,0.0,3.1,34.1085271317829,34.6303501945525,10.55278521,100.0,7.69230769230769
Census tract,Tract 6707,17031670700,1113,-87.66673150,41.78306860,0.265486725663717,59.0265486725664,0.0,40.7079646017699,0.0,0.0,1113.0,86.6863905325444,0.743334063846884,28933.1403092349,96.5,1.79694519317161,7.18778077268643,88.93,112.0,3.2520325203252,2.36,79.2452830188679,28.2101167315175,10.53910466,100.0,13.0278526504942
Census tract,Tract 6708,17031670800,1015,-87.66187900,41.78314420,0.0,97.7272727272727,0.0,2.27272727272727,0.0,0.0,1015.0,68.6585365853659,0.670434318262727,26090.4224139843,93.8,5.12315270935961,18.3251231527094,87.93,182.8,1.53846153846154,3.11,54.5197740112994,24.6376811594203,10.52252575,100.0,13.4975369458128
Census tract,Tract 6709,17031670900,1290,-87.65702200,41.78321240,3.06656694091249,86.6866118175019,0.0,5.68436798803291,0.0,4.56245325355273,1290.0,93.3783783783784,0.759514190549765,35468.2093214135,93.6,8.91472868217054,14.8837209302326,63.6,82.2,4.45859872611465,1.81,63.5379061371841,24.2765273311897,10.50705644,100.0,4.34108527131783
Census tract,Tract 6711,17031671100,754,-87.66171590,41.77677710,0.662251655629139,94.7019867549669,0.0,1.15894039735099,0.0,3.47682119205298,754.0,82.0987654320988,0.739053043787825,35609.2845005435,96.5,2.25464190981432,14.9867374005305,62.46,120.6,10.1503759398496,1.81,48.1927710843374,36.8171021377672,10.52471973,100.0,3.18302387267905
Census tract,Tract 6712,17031671200,1019,-87.66658230,41.77669930,2.42483026188167,97.5751697381183,0.0,0.0,0.0,0.0,1019.0,74.8263888888889,0.755670895809304,26407.5763881186,99.2,9.61727183513248,16.7811579980373,84.13,82.2,3.76175548589342,1.72,53.8793103448276,33.8174273858921,10.54207205,100.0,11.6781157998037
Census tract,Tract 6713,17031671300,2012,-87.67134930,41.77390150,0.0,94.269340974212,0.0,5.73065902578797,0.0,0.0,2012.0,79.2903692976104,0.718393714878491,29574.8732669314,98.3,7.15705765407555,18.2902584493042,76.4,152.4,5.26315789473684,1.39,54.4444444444444,20.1680672268908,10.55410575,72.8,5.61630218687873
Census tract,Tract 6714,17031671400,1147,-87.67622890,41.77379210,0.0,66.5250637213254,0.0,13.678844519966,0.0,3.56839422259983,1147.0,76.1797752808989,0.808238281880771,24427.2203021362,92.6,6.53879686137751,20.8369659982563,77.92,90.4,1.26582278481013,3.14,81.1320754716981,21.0,10.56476986,97.16,6.45161290322581
Census tract,Tract 6715,17031671500,2281,-87.66963220,41.76817210,0.932203389830508,87.5423728813559,0.0,11.5254237288136,0.0,0.0,2281.0,80.4389928986443,0.760175931602269,28771.9115330864,97.1,9.03112669881631,24.2437527400263,81.62,203.6,4.47761194029851,1.1,81.7982456140351,23.1922398589065,10.55695315,38.52,6.22533976326173
Census tract,Tract 6716,17031671600,1643,-87.66151180,41.76949980,5.07974010632014,94.034258712345,0.708800945067927,0.0,0.0,0.177200236266982,1643.0,75.4457050243112,0.716174688365651,20293.6114820648,97.8,13.511868533171,28.3627510651248,92.29,222.6,2.09895052473763,2.13,70.0193423597679,31.5195071868583,10.5353537,22.59,12.0511259890444
Census tract,Tract 6718,17031671800,1367,-87.65644810,41.76140100,0.404858299595142,96.7611336032389,0.0,2.51012145748988,0.0,0.0,1367.0,85.4858548585486,0.780167428832136,29738.223474345,96.6,4.82809070958303,11.1192392099488,83.72,79.4,1.30548302872063,0.0,32.9268292682927,20.2083333333333,10.53210932,0.0,3.21872713972202
Census tract,Tract 6719,17031671900,1125,-87.66128020,41.76132560,3.78521126760563,66.8133802816901,0.0,26.6725352112676,0.0,2.72887323943662,1125.0,71.9041278295606,0.748753500443959,50277.9209831629,87.2,7.82222222222222,19.7333333333333,71.33,100.2,6.20689655172414,1.19,19.047619047619,30.1204819277108,10.53940192,0.0,15.8222222222222
Census tract,Tract 6720,17031672000,3533,-87.67112810,41.76119830,0.753348214285714,97.2935267857143,0.0,0.362723214285714,0.0,1.59040178571429,3533.0,85.2848811126065,0.756943597834272,38650.3562190821,94.9,3.13033579965851,12.122936824132,83.78,207.6,2.79589934762349,0.72,79.0865384615385,16.0406885758998,10.57167479,32.13,3.92714854866249
Census tract,Tract 6805,17031680500,1235,-87.65235240,41.79056390,3.23809523809524,76.0952380952381,0.0,20.6666666666667,0.0,0.0,1235.0,82.03125,0.681632810095414,25812.5149182546,97.3,5.58704453441296,16.3562753036437,83.69,106.2,0.0,3.4,62.2448979591837,29.3663060278207,10.48231452,87.65,13.0364372469636
Census tract,Tract 6806,17031680600,1171,-87.65216520,41.78328110,0.159489633173844,99.6012759170654,0.239234449760765,0.0,0.0,0.0,1171.0,67.0977011494253,0.62831533061396,32080.2835910291,98.9,4.86763450042699,14.4321093082835,70.42,127.6,6.353591160221,2.77,70.7509881422925,42.3566878980892,10.50143699,48.0,11.6994022203245
Census tract,Tract 6809,17031680900,3302,-87.63763050,41.77643070,2.01989749773892,91.377750979801,2.26107928851372,0.542659029243292,0.0,3.79861320470304,3302.0,73.9346297062474,0.684111763053588,17407.4042458795,96.5,4.26829268292683,20.3353658536585,97.64,379.2,0.0,1.33,48.7928843710292,18.3348498635123,10.45825342,0.0,13.6280487804878
Census tract,Tract 6810,17031681000,2793,-87.64954790,41.77603980,0.563502384048548,94.2782834850455,0.0,1.51712180320763,0.0,2.60078023407022,2793.0,74.6294184720639,0.707188349710439,18157.3301980967,96.0,7.41138560687433,24.3465807375582,79.14,202.2,3.55086372360845,2.32,53.2697547683924,34.7117794486216,10.49957945,48.02,10.812746151092
Census tract,Tract 6811,17031681100,2595,-87.64935950,41.76876650,0.251994960100798,96.5140697186056,0.0419991600167996,2.47795044099118,0.0,0.713985720285594,2595.0,73.1315626930204,0.717514155472898,23617.8942744959,97.4,7.86127167630058,19.4219653179191,85.9,237.6,4.17149478563152,3.6,65.414710485133,45.1366815003179,10.50341096,7.25,9.01734104046243
Census tract,Tract 6812,17031681200,2472,-87.63849760,41.76918930,3.6379769299024,88.3762200532387,0.0,0.62111801242236,0.266193433895297,7.09849157054126,2472.0,78.5594639865997,0.628314874166633,21124.1518223563,98.4,2.71584920956627,18.4029185245237,95.85,155.6,4.75594493116396,2.54,74.4011976047904,33.9123242349049,10.47021726,0.0,13.7413862991488
Census tract,Tract 6813,17031681300,2418,-87.63984230,41.76118070,0.552922590837283,97.1563981042654,1.73775671406003,0.552922590837283,0.0,0.0,2418.0,80.8722264728386,0.731512381762143,26899.7484416247,98.6,4.83870967741936,19.1480562448304,95.8668917038314,160.8,6.37191157347204,2.44,64.808362369338,41.8305597579425,10.48550767,0.0,15.7981803143093
Census tract,Tract 6814,17031681400,2407,-87.64917060,41.76152230,0.0,94.0057875155023,0.0,2.52170318313353,3.4725093013642,0.0,2407.0,78.1228899392302,0.735945303210464,46406.3089243328,92.4,9.26464478604071,22.3514748649771,85.33,198.4,3.72148859543817,3.61,47.8555304740406,38.0208333333333,10.50922219,0.0,15.3718321562111
Census tract,Tract 6903,17031690300,2443,-87.62901410,41.76866900,3.19614711033275,95.6217162872154,0.0,0.831873905429072,0.262697022767075,0.0875656742556917,2443.0,84.005376344086,0.641527380332986,20343.465116795,91.8,8.77540902330193,18.9390183440754,94.75,184.6,1.2853470437018,1.34,58.5790884718499,15.7096424702058,10.45104274,0.0,10.659395141299
Census tract,Tract 6904,17031690400,2939,-87.62020840,41.76925870,0.0,98.7491548343475,0.0,0.878972278566599,0.0,0.371872887085869,2939.0,83.1959706959707,0.774483017451679,25317.1607178509,82.7,8.06451612903226,21.6197666437886,88.23,287.8,1.71385991058122,2.5,67.7677677677678,29.8484056455829,10.41943507,0.0,8.92244337680165
Census tract,Tract 6905,17031690500,632,-87.61210310,41.76817940,0.0,100.0,0.0,0.0,0.0,0.0,632.0,74.2971887550201,0.715395925225793,27741.9566538743,97.5,11.3924050632911,28.1645569620253,61.97,83.4,0.0,2.02,46.9635627530364,33.7634408602151,10.39782192,0.0,3.63924050632911
Census tract,Tract 6909,17031690900,4273,-87.61034470,41.76214240,0.591016548463357,93.4042553191489,0.0,1.74940898345154,0.0,3.82978723404255,4273.0,88.1125513752766,0.819662777952945,34871.0264202844,87.5,7.27825883454247,21.6943599344723,82.58,190.2,4.1871921182266,2.57,60.2752293577982,27.4352100089366,10.40755753,9.51,5.45284343552539
Census tract,Tract 6910,17031691000,2256,-87.62001510,41.76196540,0.190294957183635,98.95337773549,0.0,0.856327307326356,0.0,0.0,2256.0,85.3672316384181,0.817487646562559,45120.7215776747,82.0,8.24468085106383,17.0656028368794,83.34,226.6,6.158357771261,2.33,68.5524126455907,22.558667676003,10.43310904,12.04,6.82624113475177
Census tract,Tract 6911,17031691100,2811,-87.62987210,41.76171350,2.3415421881308,94.0250302785628,0.0,0.928542591844974,0.0,2.05894226887364,2811.0,88.7594936708861,0.744700849401699,26252.7119057654,93.8,9.07150480256137,17.9295624332978,90.3,229.8,2.66666666666667,2.23,53.6312849162011,27.3356401384083,10.45793671,0.0,8.18214158662398
Census tract,Tract 6912,17031691200,2735,-87.63041130,41.75262080,0.36246476037052,98.9931534434152,0.0,0.0,0.0,0.644381796214257,2735.0,85.6370192307692,0.791957621385636,34198.5327092438,94.4,5.48446069469835,16.1608775137112,95.12,211.4,6.55105973025048,1.77,65.2338811630847,23.3382570162482,10.47535479,0.0,2.37659963436929
Census tract,Tract 6913,17031691300,2452,-87.61984720,41.75468110,0.0,88.0527210884354,0.0,9.99149659863946,0.0,1.95578231292517,2452.0,91.9780219780219,0.799584562763318,46327.8159675237,90.3,2.32463295269168,18.026101141925,64.46,161.0,3.27102803738318,1.77,50.886524822695,10.8333333333333,10.44240466,16.57,9.54323001631321
Census tract,Tract 6914,17031691400,3160,-87.61016850,41.75484550,0.0,95.3896103896104,0.941558441558442,1.3961038961039,0.0,0.0974025974025974,3160.0,92.0526793823797,0.769630593132154,38570.8025466403,66.0,1.93037974683544,8.82911392405063,78.12,162.2,0.0,2.36,58.692628650904,22.385428907168,10.41141041,20.08,12.879746835443
Census tract,Tract 6915,17031691500,1968,-87.60026660,41.75505280,2.94401544401544,94.7393822393822,0.0482625482625482,2.26833976833977,0.0,0.0,1968.0,81.4212328767123,0.757852152307333,18043.8336254132,98.7,7.6219512195122,21.0365853658537,86.55,183.4,1.80645161290323,3.2,57.3712255772647,21.7171717171717,10.38020055,59.82,8.18089430894309
Census tract,Tract 7001,17031700100,3605,-87.69530910,41.75359350,0.716370390023879,61.2098699920403,0.185725656672858,36.1369063412046,0.0,1.75112762005837,3605.0,77.9424977538185,0.785617550668644,73085.4285143859,72.1,1.71983356449376,5.79750346740638,63.56,146.2,5.6943056943057,1.7,54.421768707483,8.75113947128532,10.63071014,99.99,15.0346740638003
Census tract,Tract 7002,17031700200,6521,-87.72378400,41.75298930,8.48447586842914,16.9074700276668,1.66000614817092,71.9335997540732,0.0,1.01444820166001,6521.0,78.8263283108644,0.813147951365197,75165.4918698285,80.7,4.64652660634872,10.7498849869652,76.94,138.4,5.3898482469911,2.13,68.5106382978723,1.44404332129964,10.69254137,71.57,10.903235700046
Census tract,Tract 7003.01,17031700301,6530,-87.73171170,41.74562250,20.5535461550558,5.47255857839283,0.707658436861142,72.4170467054568,0.330240603868533,0.157257430413587,6530.0,74.2033383915023,0.818795342644174,73847.0223385612,77.5,0.980091883614089,6.21745788667688,72.15,104.0,5.8012636415853,0.0,38.9908256880734,2.35558048233315,10.7134537,49.52,10.3369065849923
Census tract,Tract 7003.02,17031700302,5836,-87.73130640,41.73836520,24.2693556656982,16.4929071953512,0.0,58.9471885147838,0.0,0.290548624166809,5836.0,79.2381974248927,0.810576628758447,70272.4106568469,71.6,2.27895819054147,9.86977381768334,66.19,87.8,1.63472378804961,0.94,47.7987421383648,3.63932645301467,10.71637671,40.96,4.78067169294037
Census tract,Tract 7004.01,17031700401,6337,-87.71203550,41.74553720,3.53214562354764,53.4004647560031,1.50271107668474,38.9155693261038,0.0,2.64910921766073,6337.0,85.3802672147996,0.824054195694534,68946.5161161516,67.4,1.51491241912577,7.49566040713271,77.26,142.4,2.75754422476587,0.63,76.8025078369906,3.22255790533736,10.67706,86.97,8.75808742307085
Census tract,Tract 7004.02,17031700402,4484,-87.71182340,41.73823020,8.18205735332807,62.2730860299921,0.0789265982636148,28.9397526966588,0.0,0.526177321757432,4484.0,80.9252938945772,0.8293738709219,74326.4658044766,89.3,2.94380017841213,7.47100802854594,67.29,86.0,4.26687354538402,1.07,55.0802139037433,2.12604403948368,10.67959452,55.64,8.20695807314897
Census tract,Tract 7005.01,17031700501,6594,-87.69034230,41.74621330,3.20740169622205,89.82266769468,1.48033924441018,3.48496530454896,0.0,2.00462606013878,6594.0,93.777423214998,0.775892996747108,69844.9422569267,41.5,4.46811893782795,10.9238352679281,57.5,202.8,0.0,1.5,79.7752808988764,5.94097355308547,10.62069151,89.78,5.31086023215137
Census tract,Tract 7005.02,17031700502,3449,-87.68876830,41.73885220,7.26332970620239,80.658324265506,0.0,10.7997823721436,0.0,1.27856365614799,3449.0,93.1372549019608,0.695785476520805,108325.5839748,76.8,0.707474623192864,5.4137188557367,70.21,57.8,4.65116279069767,2.78,22.2222222222222,5.83941605839416,10.61539808,52.6,8.61273454321747
Census tract,Tract 7101,17031710100,1250,-87.64197130,41.75339180,0.0,95.1152073732719,0.0,4.23963133640553,0.0,0.645161290322581,1250.0,83.2107843137255,0.62489969568048,18924.2276004348,95.9,3.36,18.32,56.34,101.0,0.0,1.81,57.9185520361991,16.8486739469579,10.49236329,0.0,8.32
Census tract,Tract 7102,17031710200,4335,-87.65142520,41.75511310,2.01202590194265,97.109158186864,0.231267345050879,0.0,0.0,0.647548566142461,4335.0,81.1053540587219,0.788999925285944,26823.3769160807,89.2,4.72895040369089,15.7324106113033,93.75,286.6,1.54109589041096,3.95,40.2521008403361,22.3059866962306,10.51630438,0.0,5.1441753171857
Census tract,Tract 7103,17031710300,1544,-87.66110570,41.75404850,0.0,87.8001297858533,0.0,7.85204412719014,2.27125243348475,2.07657365347177,1544.0,86.4978902953586,0.751238378295991,37727.5336187582,95.1,7.44818652849741,17.5518134715026,66.11,95.4,3.89863547758285,3.87,53.8659793814433,20.2177293934681,10.54551342,0.0,10.6865284974093
Census tract,Tract 7104,17031710400,5608,-87.67093280,41.75391840,0.696500087062511,94.1145742643218,0.0,4.56207557025945,0.0,0.0,5608.0,81.9199552197033,0.809332821290091,42066.9212715455,83.6,4.17261055634807,16.2981455064194,78.15,249.4,3.83403361344538,1.68,57.558790593505,16.1971830985916,10.57313041,5.91,7.40014265335235
Census tract,Tract 7105,17031710500,4336,-87.67078740,41.74753160,0.231000231000231,95.6340956340956,0.277200277200277,1.91730191730192,0.0,1.94040194040194,4336.0,89.7857142857143,0.784351217295824,32009.2156436478,83.5,1.19926199261993,11.1623616236162,86.2,234.8,0.0,3.07,57.566765578635,20.4511278195489,10.57535041,0.0,7.24169741697417
Census tract,Tract 7106,17031710600,1719,-87.66094340,41.74766000,3.21329639889197,91.5235457063712,0.0,0.0,0.0,3.93351800554017,1719.0,86.6350710900474,0.789985415653865,35308.0412608975,81.9,5.06108202443281,14.0779522978476,82.75,177.0,3.87481371087928,4.34,54.0130151843818,18.863361547763,10.55091096,86.58,14.6596858638743
Census tract,Tract 7107,17031710700,3192,-87.65688400,41.74711000,0.37956204379562,99.2992700729927,0.0,0.291970802919708,0.0,0.0291970802919708,3192.0,84.8237317282889,0.774290570744252,20648.9512189711,86.0,3.63408521303258,17.2305764411028,87.67,182.6,2.7006751687922,2.5,47.8827361563518,18.2208588957055,10.54400329,62.57,4.22932330827068
Census tract,Tract 7108,17031710800,4694,-87.64881260,41.74783660,0.104427736006683,98.9139515455305,0.87719298245614,0.104427736006683,0.0,0.0,4694.0,80.2957151478576,0.776928042599325,24568.2954812662,92.2,10.9501491265445,20.1959948870899,91.42,314.8,0.874035989717224,1.55,64.452296819788,17.1988080034057,10.51948301,15.56,4.09032807839796
Census tract,Tract 7109,17031710900,1972,-87.63968930,41.74214610,0.0,93.9333664843362,0.0,4.82347090999503,0.0,0.596718050721034,1972.0,86.3745019920319,0.794923301680058,34010.7860422813,88.2,5.32454361054767,11.0547667342799,78.59,294.8,1.57687253613666,1.17,54.4600938967136,18.6096256684492,10.50257562,0.0,7.55578093306288
Census tract,Tract 7110,17031711000,3301,-87.64858110,41.73964360,5.72214580467675,92.5997248968363,1.54057771664374,0.0,0.0,0.137551581843191,3301.0,84.36,0.800370655755128,46517.6840657512,86.0,10.8149045743714,28.6276885792184,82.74,177.2,2.43243243243243,4.05,61.407249466951,22.5401256106071,10.53016986,81.88,8.57315964859134
Census tract,Tract 7111,17031711100,2351,-87.65830020,41.73950160,0.0,97.2828324413339,0.0,2.42898312062577,0.288184438040346,0.0,2351.0,78.7694013303769,0.808853959584292,41588.5385212627,84.0,3.27520204168439,14.4193960017014,65.2,132.4,0.449943757030371,2.95,57.7049180327869,20.3405017921147,10.55658247,28.87,12.1650361548277
Census tract,Tract 7112,17031711200,4949,-87.66982520,41.74055610,0.343568821129483,84.2602533820056,0.0,12.282585355379,0.0,1.35280223319734,4949.0,85.9241845430503,0.820165952310301,48048.2967235298,63.9,4.82925843604769,15.8819963629016,78.77,167.0,0.0,2.03,60.7558139534884,8.44001896633475,10.5788074,25.69,4.84946453829056
Census tract,Tract 7113,17031711300,1583,-87.66728550,41.73350440,2.97766749379653,96.7741935483871,0.248138957816377,0.0,0.0,0.0,1583.0,80.8583690987124,0.777389997046901,43688.7554737239,84.2,5.87492103600758,21.3518635502211,78.69,62.4,0.656814449917898,0.28,55.4016620498615,10.3092783505155,10.5731137,12.16,10.7391029690461
Census tract,Tract 7114,17031711400,2572,-87.65211680,41.73366140,0.116009280742459,93.6194895591647,0.0,5.02706883217324,0.0,1.23743232791957,2572.0,88.9164086687307,0.799197796765765,46141.1300161938,80.6,7.23172628304821,15.4743390357698,67.34,177.4,4.2997542997543,3.41,56.3139931740614,13.588110403397,10.54424301,35.3,8.39813374805599
Census tract,Tract 7115,17031711500,2503,-87.63868880,41.73244020,0.0,99.3768328445748,0.0,0.439882697947214,0.0,0.0,2503.0,85.0488786658999,0.79255071033566,47574.1568357772,82.2,6.11266480223732,14.3827407111466,69.64,93.2,0.0,0.0,72.3849372384937,14.2099681866384,10.50177178,51.23,17.8985217738714
Census tract,Tract 7201,17031720100,3381,-87.67473550,41.72761640,58.8918677390527,25.0521298778671,2.14477211796247,11.021745606196,0.0,2.88948465892166,3381.0,97.0,0.43762145270566,158688.362208567,4.8,1.41969831410825,6.7435669920142,8.65,62.0,0.0,0.0,0.0,3.73983739837398,10.59830247,1.78,3.96332446021887
Census tract,Tract 7202,17031720200,3791,-87.66605450,41.71304170,44.4641950228542,47.5622143219909,0.812595226003047,4.85017775520569,0.0,2.31081767394617,3791.0,96.4248882777587,0.713929170445152,76349.2505157612,23.0,2.61144816671063,8.46742284357689,35.7,107.6,0.0,1.9,28.2608695652174,6.03101665709362,10.57724849,63.21,4.22052228963334
Census tract,Tract 7203,17031720300,3929,-87.67714390,41.71391980,56.4631043256998,32.5699745547074,0.483460559796438,5.85241730279898,0.0,3.23155216284987,3929.0,97.8868194842407,0.569691680525366,122550.841323011,13.8,2.77424280987529,7.83914482056503,8.4,63.6,0.0,0.0,44.4444444444444,3.05010893246187,10.59869589,24.03,2.36701450750827
Census tract,Tract 7204,17031720400,1935,-87.68666860,41.70999180,89.5547003848268,5.49752611324904,0.164925783397471,4.5629466739967,0.0,0.219901044529962,1935.0,97.7081741787624,0.578792827780135,109102.027817831,10.8,2.22222222222222,7.23514211886305,1.16,30.4,0.0,0.0,9.43396226415094,7.31034482758621,10.61540603,65.05,3.92764857881137
Census tract,Tract 7205,17031720500,1909,-87.68910110,41.70283530,86.4572047670639,1.84182015167931,0.541711809317443,11.1592632719393,0.0,0.0,1909.0,97.0059880239521,0.433069181362308,118446.932540651,7.2,1.93818753273965,8.53850183342064,0.62,34.8,0.8,,50.0,8.64799025578563,10.61763397,52.39,1.51911995809324
Census tract,Tract 7206,17031720600,1768,-87.67720700,41.70277640,63.9362286970863,32.7652556349643,0.0,2.3089609675646,0.0,0.989554700384827,1768.0,97.5993377483444,0.592984160018499,120883.396348632,25.7,3.11085972850679,8.93665158371041,5.94,23.0,4.70016207455429,0.0,12.7906976744186,2.9874213836478,10.60229808,69.02,1.80995475113122
Census tract,Tract 7207,17031720700,3078,-87.66513880,41.70310710,25.4504504504505,59.1377091377091,2.22007722007722,1.83397683397683,0.0,11.3577863577864,3078.0,92.9133858267717,0.707274622770919,71532.5408283236,19.5,6.07537361923327,16.1143599740091,14.81,70.6,0.932400932400932,0.16,21.6478190630048,13.3916554508748,10.57303178,100.0,5.23066926575699
Census tract,Tract 7301,17031730100,2703,-87.63842560,41.72519520,2.41441441441441,96.4684684684685,0.0,0.468468468468468,0.0,0.504504504504504,2703.0,89.9453551912568,0.814157619674439,56350.517979547,80.7,8.68107302533532,20.6035767511177,74.27,77.2,1.91441441441441,0.0,57.0422535211268,8.16959669079628,10.50431753,100.0,7.86140089418778
Census tract,Tract 7302.01,17031730201,5262,-87.65790160,41.72686250,1.59794831327678,92.7599131978694,0.532649437758927,4.75438942592227,0.0,0.355099625172618,5262.0,89.2715231788079,0.828235590021897,28353.9895738592,82.5,8.24781451919422,19.4032687191182,81.91,321.0,1.81576616474756,1.42,67.6424050632912,13.1872356785852,10.55415534,0.95,6.86050931204865
Census tract,Tract 7302.02,17031730202,3098,-87.64854250,41.72642990,1.01472995090016,98.3306055646481,0.261865793780687,0.196399345335516,0.0,0.196399345335516,3098.0,94.9265687583445,0.806541748849441,60612.4733911577,66.7,4.10769761822575,14.1525716258198,57.93,112.4,0.0,1.78,30.6049822064057,7.89707187222715,10.53356356,95.84,7.2833966171902
Census tract,Tract 7303,17031730300,1103,-87.66456670,41.72746930,0.0,98.7792472024415,1.22075279755849,0.0,0.0,0.0,1103.0,83.8801711840228,0.821269322235434,50881.4681780874,81.0,0.906618313689936,13.961922030825,79.63,34.0,2.25,2.99,52.2388059701493,12.472647702407,10.56721507,0.0,5.98368087035358
Census tract,Tract 7304,17031730400,4141,-87.65264790,41.71784080,4.6218487394958,90.8963585434174,0.0,2.42763772175537,0.163398692810457,1.89075630252101,4141.0,83.7232289950577,0.736081946124529,85692.033807316,61.6,9.2781007751938,19.937015503876,54.27,179.6,1.34428678117999,1.37,35.1648351648352,7.01388888888889,10.54991644,52.92,4.62693798449612
Census tract,Tract 7305,17031730500,4233,-87.63813770,41.71426530,0.274788184108083,97.6643004350813,0.0,0.0457980306846805,0.0,2.01511335012594,4233.0,88.1922675026123,0.802150728742347,60839.4665365248,84.7,7.77226553271911,19.3243562485235,64.0,246.8,0.0,1.91,65.2866242038216,15.5029585798817,10.52090219,100.0,12.7096621781243
Census tract,Tract 7306,17031730600,3758,-87.65048570,41.71060030,0.971841515076003,97.7822078245702,0.0,0.274109145277847,0.299028158484924,0.672813356591079,3758.0,92.2802850356294,0.825273427489521,45901.4082832361,80.6,5.64129856306546,15.4071314529005,56.14,111.8,0.0,1.06,58.6206896551724,11.5758028379388,10.54598055,99.47,0.851516764236296
Census tract,Tract 7307,17031730700,2444,-87.65007930,41.70308170,0.960735171261487,95.4469507101086,0.0,0.668337510442774,0.0,2.92397660818713,2444.0,84.4990548204159,0.798824253616497,55111.6021207214,84.0,5.810147299509,14.5253682487725,62.59,122.6,1.59574468085106,0.83,64.1666666666667,12.2520420070012,10.55310877,59.93,4.45990180032733
