blockGroup,totalPopulation_MOE,femaleUnder5_MOE,female5to9_MOE,maleUnder5_MOE,male5to9_MOE,totalUnder5_MOE,totalUnder10_MOE,totalPopulationBG,pAllChildrenUnder5BG,pAllChildrenUnder10BG,totalChildrenUnder5BG,totalChildrenUnder10BG,pAllChildrenUnder5BG_MOE,pAllChildrenUnder5BG_MOE2,pAllChildrenUnder10BG_MOE,pAllChildrenUnder10BG_MOE2
170898503011,614,148,81,150,98,210.7225664232476,246.10770000144245,2160,0.18101851851851852,0.26342592592592595,391,569,0.08288292198194806,0.1102953205357077,0.0858768645572255,0.13634236919332635
170898503012,777,51,71,154,64,162.22515218054195,188.29232591903474,2675,0.07813084112149532,0.12149532710280374,208.99999999999997,325,0.056238489442762496,0.06475217485942418,0.06090393943184139,0.07874082230194257
170898503013,554,38,19,39,74,54.45181356024793,93.81897462667133,1327,0.04370761115297664,0.10474755086661643,58,139,0.036753374135148065,0.04490801872470769,0.055553186243139575,0.08313145855872914
170898503014,888,113,140,101,62,151.5585695366646,215.43908651867238,2332,0.09305317324185249,0.18267581475128644,217,426,0.05448177223931288,0.07402261364825927,0.060795119796850344,0.11564383555106333
170898503021,440,86,51,62,53,106.01886624558857,129.0348790056394,2522,0.09000793021411578,0.14314036478984932,227,361,0.03899449178900529,0.044874846416908684,0.04465509455937039,0.05693305863390236
170898503022,361,66,52,51,30,83.40863264674707,102.76672613253767,1857,0.07592891760904685,0.15293484114162628,141,284,0.04242116101519613,0.04727898590211361,0.04667585615871571,0.06282067264812323
170898504001,291,45,12,12,12,46.57252408878007,49.56813492557492,1248,0.03365384615384615,0.03365384615384615,42,42,0.03648334833021127,0.03813385485801883,0.03893515054532446,0.04048582627211648
170898504002,283,21,15,70,64,73.08214556237385,98.29547293746543,1165,0.07553648068669527,0.13991416309012875,88,163,0.0599878501713287,0.06535999410671828,0.07722545946535754,0.09096209917513261
170898505001,257,17,14,10,24,19.72308292331602,34.07345007480164,856,0.02219626168224299,0.05724299065420561,19,49,0.02205622861552611,0.02398534413588369,0.035904101536469585,0.043357126044920556
170898505002,235,47,11,46,15,65.76473218982953,68.3447144993671,881,0.06923950056753689,0.08626560726447219,61,76,0.07232696325244926,0.076898669604506,0.07408501505310051,0.08091707573106631
170898505003,408,28,32,47,12,54.70831746635972,64.50581369148055,1422,0.03867791842475387,0.05907172995780591,55,84,0.03683751426432597,0.040041350815827714,0.042077481769577714,0.048425629146601035
170898505004,168,28,25,42,45,50.47771785649585,72.09715667070374,750,0.10533333333333333,0.21333333333333335,79,160,0.06303228920693478,0.07131960510889618,0.08341057113926136,0.10735201162530678
170898506001,456,27,51,111,23,114.23659658795863,127.20062892926276,3292,0.060753341433778855,0.09477521263669501,200,312,0.033665403264418595,0.035707108063697195,0.03634076784571865,0.0408086033225514
170898506002,383,31,33,22,42,38.01315561749642,65.55913361233506,2541,0.02085792994883904,0.06336088154269973,53,161,0.014625841563504625,0.015286698316133511,0.023967886085936953,0.027511354026338163
170898506003,386,12,40,18,42,21.633307652783937,61.90315016216864,1383,0.007953723788864787,0.06579898770788142,11,91.00000000000001,0.01548398190674504,0.015799041375941698,0.040819102894727344,0.04838104093452139
170898507031,267,36,18,35,26,50.20956084253277,59.33801479658719,1716,0.05419580419580419,0.09498834498834499,93,163,0.02801819110366089,0.03045053861445959,0.031261593126730304,0.03760536681383408
170898507032,144,12,16,18,6,21.633307652783937,27.568097504180443,612,0.05718954248366013,0.08333333333333333,35,51,0.03268708784991689,0.03782318229750873,0.040554489039185806,0.049128419537166367
170898507041,551,12,12,12,12,16.97056274847714,24,1808,0,0,0,0,0.009386373201591337,0.009386373201591337,0.01327433628318584,0.01327433628318584
170898507042,289,12,12,12,12,16.97056274847714,24,675,0,0,0,0,0.025141574442188352,0.025141574442188352,0.035555555555555556,0.035555555555555556
170898507043,299,12,12,12,12,16.97056274847714,24,1049,0,0,0,0,0.016177848187299466,0.016177848187299466,0.022878932316491896,0.022878932316491896
170898507044,398,12,12,12,12,16.97056274847714,24,1242,0,0,0,0,0.013663899153363235,0.013663899153363235,0.01932367149758454,0.01932367149758454
170898507051,969,121,236,145,96,188.85444130334875,317.1403474804176,4937,0.06015799068260077,0.13652015393963945,297,674,0.036384995622461565,0.04003369712357337,0.058382080661021164,0.06960197971664463
170898507052,426,12,42,12,12,16.97056274847714,46.861498055439924,613,0,0.037520391517128875,0,23,0.027684441677776738,0.027684441677776738,0.07186191456922267,0.08077064427966155
170898507053,984,109,129,112,12,156.28499608087785,203.00246303924493,2769,0.06572769953051644,0.09425785482123511,182,261,0.05138115203500575,0.0610830528076941,0.06521323042634682,0.08060208330231586
170898507061,378,12,12,12,72,16.97056274847714,74.93997598078077,1689,0,0.027235050325636473,0,46,0.01004769848932927,0.01004769848932927,0.0439487759482614,0.04478614344879271
170898507071,634,90,170,12,68,90.79647570252934,204.3722094610713,2476,0.03877221324717286,0.11793214862681745,96,292,0.035301146696257106,0.03799077524403206,0.07681910300990147,0.08789170179815677
170898507072,834,219,112,199,73,295.90876972472444,324.70756073735026,5645,0.08379096545615589,0.11142604074402125,473,629,0.050936897251415134,0.053861546310319884,0.05511525325691637,0.05983060688610639
170898507081,744,188,12,12,12,188.38258942906586,189.14544668059023,1718,0.0989522700814901,0.0989522700814901,170,170,0.10093209360411388,0.11772829077989892,0.10141431964389068,0.11814197881989304
170898507082,915,74,261,239,117,250.19392478635447,380.0092104146951,3207,0.07545993140006237,0.19987527284066106,242,641,0.07498534707239102,0.08093120929894475,0.10386848287489266,0.1315022414654947
170898507091,577,51,49,125,51,135.00370365289984,152.4073489041785,4117,0.034976924945348556,0.04153509837260141,144,171,0.03242329410230945,0.03315614469320458,0.0365584821830977,0.03747391934214162
170898507101,1275,12,12,232,64,232.31013753170566,241.26334160000354,3379,0.05652559928973069,0.06717963894643386,191,227.00000000000003,0.06535901943291117,0.07198360902511965,0.06674958826477204,0.07576703896449281
170898507102,1320,55,304,264,272,269.6683147868878,489,4032,0.09424603174603174,0.27529761904761907,380,1110,0.0593398152549922,0.0736559311754491,0.08115336752414481,0.15110159573890192
170898507111,456,12,102,53,12,54.3415126767741,116.19380362136356,751,0.043941411451398134,0.12916111850865514,33,97.00000000000001,0.06726024851536984,0.07712114890634977,0.13336925647855888,0.17346020599839593
170898507112,749,69,235,140,133,156.08010763707205,311.88940347501386,3186,0.10263653483992467,0.22033898305084745,327,702,0.04263510797822669,0.054609182055609815,0.08306606073537325,0.11075374397712909
170898508001,517,12,93,98,12,98.73196037757987,136.1653406708183,1039,0.0846968238691049,0.1645813282001925,88,171,0.08516902050767305,0.10395239141422752,0.10231556859817052,0.15453784214589755
170898508002,523,26,33,50,12,56.356011214421486,66.40030120413611,1327,0.03617181612660136,0.058025621703089676,48,77,0.040004458898418783,0.044797657935758864,0.04450609730748539,0.05501628274846179
170898508003,465,12,40,25,25,27.730849247724095,54.71745608121781,943,0.016967126193001062,0.060445387062566275,16,57,0.028191745020376562,0.030574087542219377,0.04978438896078296,0.06523255779461527
170898508004,644,25,93,70,69,74.33034373659252,137.6045057401828,1313,0.04493526275704494,0.14166031987814165,59,186,0.05214460167745953,0.06075004963991412,0.0784582273936907,0.1257420329747794
170898508005,698,155,75,9,12,155.2610704587599,172.84386017443606,810,0.13580246913580246,0.1925925925925926,110,156,0.15181085713352668,0.22457997342636687,0.13412928107433883,0.27032900445256497
170898508006,830,43,23,34,239,54.817880294662984,246.28235828008468,2136,0.03604868913857678,0.14232209737827714,77,304,0.02150384888802915,0.029237748063637617,0.1011722765569193,0.12787762477249628
170898510001,728,81,76,98,48,127.1416532848303,155.7080601638849,2618,0.0825057295645531,0.12719633307868602,216,333,0.04280341425135197,0.05371101969134209,0.04781574497749506,0.06919851071317666
170898510002,473,47,15,78,48,91.0659101969557,104.02884215447176,1657,0.07423053711526856,0.10500905250452625,123,174,0.05070916298880173,0.05890170802535399,0.05516323696683835,0.0695703608540037
170898510003,717,12,12,12,12,16.97056274847714,24,1981,0,0,0,0,0.008566664688781998,0.008566664688781998,0.012115093387178193,0.012115093387178193
170898511011,226,20,15,17,39,26.248809496813376,49.34571916590131,618,0.0372168284789644,0.11488673139158576,23,71,0.04023419831131475,0.044601086989581595,0.06790045572875138,0.09022613870066544
170898511012,372,74,101,29,14,79.47955712005447,129.28263611173776,1081,0.08048103607770583,0.18316373728029603,87,198,0.06810835199167888,0.07856742528778386,0.10163713940556462,0.1351888129655447
170898511013,350,48,12,12,30,49.47726750741192,59.09314681077663,1167,0.03598971722365039,0.05227077977720651,42,61,0.04099995766400758,0.04374940128801784,0.048148987282820875,0.053007983005052446
170898511014,335,27,84,12,20,29.546573405388315,91.2633551870629,993,0.015105740181268883,0.09667673716012085,15,96,0.029315206781696652,0.030188105770263502,0.0859249840344482,0.09752220722034938
170898511021,1097,100,12,206,190,228.98908270919816,297.7918736298894,1924,0.1813929313929314,0.30457380457380456,349,586,0.058894311032883465,0.15767576041612813,0.23262217056055437,0.23262217056055437
170898511022,344,31,12,12,34,33.24154027718932,49.040799340956916,1284,0.01557632398753894,0.03660436137071651,20,46.99999999999999,0.025550502569809196,0.026223227193856,0.03691329208758856,0.03943268747572074
170898511023,352,23,72,30,38,37.8021163428716,89.76079322287654,1391,0.03306973400431344,0.11214953271028037,46,156,0.025855664102368475,0.028435506978810265,0.05795389296421676,0.07049473058484372
170898513011,273,51,20,92,29,105.19030373565806,110.93241185514718,1208,0.1498344370860927,0.1804635761589404,180.99999999999997,218,0.08022457396699906,0.09343017120086165,0.0822782988082151,0.10048043651661336
170898513012,279,15,49,96,44,97.16480844420988,117.37972567696688,989,0.08695652173913043,0.16582406471183014,86,164,0.09513371875606255,0.10126171858185169,0.10907736361251728,0.12757159686896322
170898513013,576,76,62,27,89,80.65358020571685,135.16656391282572,1228,0.0993485342019544,0.2263843648208469,122,278,0.04628336211184865,0.08053112990678657,0.02898061458026431,0.15294165653096903
170898513021,493,31,60,89,39,94.2443632266673,118.33427229674419,1488,0.09475806451612903,0.16532258064516128,141,246,0.05500761728359761,0.07069036089488985,0.05765523036023249,0.09656373488738612
170898513022,331,42,36,49,37,64.53681120105021,82.64381404557754,1777,0.08216094541361846,0.14124929656724816,146,250.99999999999997,0.032935882514661265,0.039410651172825974,0.038349857734272165,0.05343390417842386
170898514001,470,57,47,41,61,70.21395872616783,104.21132376090422,1085,0.08940092165898618,0.15944700460829492,97,172.99999999999997,0.05184650290776906,0.07541597485981653,0.06674225596795805,0.11830317027681811
170898514002,403,76,57,64,46,99.35793878699377,123.4382436686459,1263,0.16547901821060965,0.24465558194774348,208.99999999999997,309,0.05831559378134695,0.09474525555030243,0.0588031361496376,0.12508446391719422
170898514003,371,124,16,20,20,125.60254774486066,128.18736287169654,716,0.12150837988826815,0.15502793296089384,87,110.99999999999999,0.163734744698766,0.1863788544374766,0.1599999354110969,0.19622789218033504
170898514004,400,73,31,33,38,80.11242100947892,93.93082561119114,842,0.1543942992874109,0.20783847980997625,130,175,0.06060480648569381,0.12013471228522038,0.05192491694387511,0.14897530754719907
170898514005,780,125,35,190,22,227.43130831088317,231.1579546543878,1885,0.21962864721485412,0.2530503978779841,414,477.00000000000006,0.07935914993655155,0.15105138661446108,0.06382694382007166,0.1612527839852203
170898514006,317,44,34,23,54,49.64876634922564,80.85171612278863,947,0.06230200633579725,0.14783526927138332,59,140,0.04810094648706789,0.05642311225220991,0.06957195596189596,0.09868180165555133
170898515001,188,29,28,31,57,42.44997055358225,76.38717169787084,1016,0.06791338582677166,0.17224409448818898,69,175,0.03984683545539353,0.04363039865683968,0.06809439827211657,0.08166081088642574
170898516001,597,153,87,12,82,153.46986674914396,194.5404842185811,1700,0.10823529411764705,0.2,184,340,0.08188461738062185,0.09795184232911557,0.09034658372241541,0.13427024342681512
170898516002,384,40,104,12,12,41.7612260356422,112.71202242884297,976,0.03381147540983607,0.12295081967213115,33,120,0.040667659738060295,0.04480838699942329,0.10486379651251153,0.12520591664696465
170898516003,451,12,12,89,78,89.80534505250787,119.55333537798099,932,0.060085836909871244,0.148068669527897,56,138,0.09186617196167426,0.10064892539844124,0.10639952182296383,0.14693081032126232
170898516004,469,48,106,137,12,145.16542288024377,180.14716206479633,1636,0.10024449877750612,0.1986552567237164,164,325,0.08394942345471361,0.09326951236752638,0.09424404844298274,0.12396944177685018
170898516005,504,125,12,46,12,133.19534526401438,134.27211177307072,1237,0.09054163298302344,0.09054163298302344,111.99999999999999,111.99999999999999,0.10115962096451056,0.1138201187786218,0.10208566705514735,0.114643944206358
170898518011,546,94,83,49,12,106.00471687618433,135.16656391282572,3227,0.030988534242330338,0.051440966842268364,100,166,0.03242816840012565,0.03326511633452682,0.040971874043920914,0.042780865737248985
170898518012,684,74,122,88,179,114.97825881443848,245.2447756833976,2315,0.0630669546436285,0.2021598272138229,146,468,0.046038540638169555,0.05304716709181751,0.08749233956523357,0.12161619985932429
170898518013,475,15,12,23,12,27.459060435491963,32.28002478313795,763,0.028833551769331587,0.028833551769331587,22,22,0.03119214586001452,0.04021645383151301,0.03830994223019034,0.04595720693330175
170898518014,411,12,58,79,12,79.90619500389191,99.46356116689167,1594,0.029485570890840654,0.05081555834378921,47,81,0.0495494970947425,0.050702585706435786,0.06100760608238248,0.06375949143615466
170898519041,322,12,51,73,12,73.97972695272672,90.65318527222306,746,0.08310991957104558,0.13941018766756033,62,104.00000000000001,0.09245276130923001,0.10545749622840152,0.1055742211076449,0.135601717925066
170898519042,567,12,67,182,85,182.3951753747889,212.08960370560365,1841,0.06300923411189571,0.12275936990765889,116,226,0.09715483911156683,0.10095662221702015,0.10882276940541583,0.12124886689221599
170898519043,879,70,86,66,90,96.20810776644555,157.3276835143771,2577,0.05044625533566162,0.12999611951882034,130,335,0.0331315931171017,0.04110789872990086,0.041965114941490585,0.07545401165781902
170898519044,380,55,55,44,56,70.43436661176133,105.46089322587781,1894,0.057022175290390706,0.11510031678986272,108,218,0.03538463547887616,0.038908166218081616,0.05066706124349907,0.06028037274796883
170898519071,386,12,29,12,12,16.97056274847714,35.679125549822544,811,0,0.02096177558569667,0,17,0.02092547811156244,0.02092547811156244,0.04284778979798097,0.0451110756672279
170898519072,419,76,62,24,12,79.6994353806851,101.68579055108928,1003,0.09471585244267199,0.1465603190428714,95,147,0.06890930491269809,0.08876725374564352,0.08080671627621838,0.1184345842208267
170898519073,789,38,73,23,204,44.41846462902562,221.17413953715294,2813,0.013153217205830075,0.11482403128332741,37,323,0.015353399372328267,0.01621567608696221,0.07172699054328967,0.08496614213090346
170898519074,701,12,12,12,12,16.97056274847714,24,1442,0,0,0,0,0.011768767509346145,0.011768767509346145,0.016643550624133148,0.016643550624133148
170898519075,1222,201,131,97,48,223.1815404552984,263.20144376503714,2883,0.08636836628511967,0.1408255289628859,249,406,0.06820987441779568,0.08563260646130548,0.06907710932723952,0.1090763423550981
170898519081,910,38,160,212,175,215.37873618349607,320.3326396107646,2462,0.08976441917140536,0.2148659626320065,221,529,0.08094532028803005,0.09356163170041035,0.10306079269539105,0.15243386059533637
170898519082,249,46,39,45,29,64.35060217278468,80.64118054691411,1262,0.10380348652931855,0.18858954041204437,131,238,0.04669695925613143,0.05495044787235623,0.0519478238676931,0.07394402027584684
170898519083,694,18,31,44,132,47.53945729601885,143.68368035375485,2178,0.032598714416896234,0.11294765840220386,71,246,0.019197063990393348,0.024172684288415756,0.0552887025120851,0.07514895074446669
170898519091,212,19,19,45,54,48.84669896727925,75.25290692059676,814,0.056511056511056514,0.13513513513513514,46,110,0.05817535571595903,0.06178675625297829,0.08548687077497187,0.09892101422514037
170898519092,225,11,12,75,47,75.8023746329889,89.99444427296609,630,0.10476190476190476,0.16825396825396827,66,106.00000000000001,0.1143561043712098,0.12600427757217275,0.12959456453960877,0.15497269540065214
170898519093,391,34,37,31,40,46.010868281309364,71.31619731870173,2715,0.02725598526703499,0.06924493554327808,74,188,0.016486059588144347,0.01739556112603306,0.024300899349106907,0.028096741462694367
170898519101,253,46,19,12,49,47.53945729601885,70.8660708661063,753,0.04249667994687915,0.1248339973439575,31.999999999999996,94,0.06149759131357483,0.06472789996238446,0.08424841644588167,0.10303498855229605
170898519102,328,14,47,55,25,56.753854494650845,77.8138805098422,1876,0.030383795309168442,0.0570362473347548,57,107,0.029782519592686917,0.030715462715594014,0.04026201968794221,0.042660528202172796
170898519103,568,18,87,26,72,31.622776601683793,117.27318534089538,1358,0.020618556701030927,0.12223858615611193,28,166,0.02163049710097898,0.024831911750179275,0.06959547709548725,0.10035750573398387
170898519111,558,53,93,95,129,108.78419002777932,192.67589366602144,2926,0.04237867395762133,0.1367053998632946,124,400,0.03628943459472936,0.03804672823492712,0.06046907614303511,0.07082250515163135
170898519112,543,87,119,150,141,173.4041521994211,253.20150078544162,2052,0.11062378167641325,0.19785575048732942,227,406,0.0792727119103977,0.08943159083176568,0.11173410409592242,0.1340407771206796
170898519121,513,50,96,68,82,84.40379138403677,151.86836405255704,2181,0.04676753782668501,0.1756075194864741,102,383,0.03710323733442595,0.04023263959978087,0.05605851700349592,0.08096170488107916
170898519122,382,108,12,12,12,108.664621657649,109.98181667894016,1083,0.08494921514312095,0.08494921514312095,92,92,0.09575818674975152,0.10471517247342357,0.09703183942516629,0.10588113561333677
170898519131,352,21,12,12,45,24.186773244895647,52.478567053607705,1440,0.009027777777777777,0.027083333333333334,12.999999999999998,39,0.016650769739161284,0.016940719530307503,0.035837071534363996,0.03703990150960013
170898519132,299,48,74,12,40,49.47726750741192,97.59098319004681,979,0.030643513789581207,0.10929519918283963,30,107,0.049664453201780055,0.051397837964969474,0.09392938561851086,0.10512474321629552
170898519133,512,86,104,30,59,91.0823802938856,150.3096803269836,2693,0.0337913108057928,0.10694392870404754,91,288,0.03320612805205686,0.034426662335399025,0.05197981236519559,0.05940301380949482
170898520011,246,12,12,111,15,111.64676439557037,113.28724553099524,797,0.09535759096612297,0.11794228356336262,76,94,0.13695682127648767,0.14314242604366356,0.1374013809113457,0.14672971028671844
170898520012,259,52,12,27,14,58.59180830116101,61.424750711744856,1270,0.06062992125984252,0.06850393700787402,77,87.00000000000001,0.044447483938596696,0.047763476479264114,0.04630432102104948,0.05034321415879513
170898520013,398,47,85,16,26,49.64876634922564,101.81355508968342,1757,0.03642572566875356,0.10244735344336937,64,180,0.027026175253686634,0.029437735346395877,0.05309756857054879,0.062421526909374164
170898520014,174,9,12,16,20,18.35755975068582,29.68164415931166,646,0.02786377708978328,0.05417956656346749,18,35,0.027408300577466908,0.02939163340175209,0.04356772740151982,0.04820864259938421
170898520021,422,33,67,23,76,40.22437072223753,109.00917392586736,1656,0.035628019323671496,0.12560386473429952,59,208,0.022529480667252553,0.025931416670629457,0.05752104928478045,0.07319605858690426
170898520022,170,12,12,12,12,16.97056274847714,24,608,0,0,0,0,0.027912109783679504,0.027912109783679504,0.039473684210526314,0.039473684210526314
170898520023,814,79,47,34,128,86.00581375697809,161.21414330014596,2466,0.04257907542579075,0.11394971613949716,104.99999999999999,281,0.03191928160467985,0.037602135595402285,0.053470343619750824,0.07542306853699078
170898520024,529,107,107,28,71,110.60289327137876,169.47861221994944,2817,0.07490237841675541,0.14589989350372737,211,411,0.03665663908117153,0.041706146305645744,0.053562068900094906,0.06610771647467027
170898520041,328,12,12,12,32,16.97056274847714,38.157568056677825,1305,0,0.022222222222222223,0,29,0.013004262642511219,0.013004262642511219,0.028701099032873753,0.02976819573230078
170898520042,259,46,40,29,20,54.378304497290095,70.40596565632774,1561,0.04228058936579116,0.06534272901985906,66,102,0.034121891678260234,0.035534892332871396,0.0437807088549623,0.04638784173274507
170898520051,353,12,57,44,42,45.60701700396552,84.21995013059554,2095,0.019570405727923627,0.06157517899761337,41,129,0.021518261119386584,0.02201779156241833,0.038838534292580565,0.04151772128750497
170898520052,432,30,85,38,34,48.41487374764082,103.56157588603989,2418,0.0206782464846981,0.07816377171215881,50,189,0.019678918955873523,0.020360665199283527,0.040488844375872364,0.045048580794708075
170898521011,556,12,73,24,90,26.832815729997478,118.94956914591998,2199,0.0068212824010914054,0.0723055934515689,15,159,0.012079778211009909,0.012323565936189978,0.05090951231363302,0.05709846384627767
170898521012,237,24,33,24,70,33.94112549695428,84.50443775329198,612,0.049019607843137254,0.15522875816993464,30,95,0.05210933355428839,0.05861823569889339,0.12430714479436136,0.1505969297011381
170898521013,231,12,40,24,50,26.832815729997478,69.42621983083913,841,0.0178359096313912,0.09512485136741974,15,80,0.031527485306346484,0.03227977034436101,0.07830801976498745,0.08658819013248771
170898521014,293,23,75,16,12,28.0178514522438,80.95677859203639,817,0.02692778457772338,0.10893512851897184,22,89,0.03290577449086484,0.03562735874895631,0.0910638987392916,0.10651358199175535
170898521015,604,49,105,58,73,75.92759709091287,148.72457765951128,3054,0.043222003929273084,0.1214800261951539,132,371,0.023345930435622858,0.02629020075332545,0.04235915335753353,0.054302385073309485
170898521031,334,12,12,12,61,16.97056274847714,64.4437739428721,911,0,0.043907793633369926,0,40,0.018628499175057232,0.018628499175057232,0.06888358146034633,0.07254814750776643
170898521032,255,59,22,26,43,64.47480127925948,80.56053624449132,890,0.10898876404494381,0.1651685393258427,97,147,0.06536774321240278,0.07888730964732937,0.07716145165293599,0.10214171637871895
170898521033,570,31,57,69,54,75.64390259630977,109.02751946183129,2407,0.04196094723722476,0.09555463232239302,101,230,0.029814330865424447,0.03296015837329179,0.03923891922700083,0.05063364516336303
170898521034,322,70,43,10,70,70.71067811865476,108.39280418920806,1296,0.040123456790123455,0.13657407407407407,52,177,0.053642250454054824,0.05546395923368369,0.07644356948809976,0.09025787047973725
170898521035,339,35,74,20,17,40.311288741492746,85.96510920134982,933,0.05144694533762058,0.12968917470525188,48,121,0.03895305862603318,0.04707645806739657,0.07917713111232673,0.1034888607924376
170898521041,442,57,12,12,184,58.249463516842795,193.3726971420733,1545,0.03300970873786408,0.1663430420711974,51.00000000000001,257,0.03650005362684464,0.0388666353983062,0.11576043479209235,0.13390195678290534
170898521042,331,12,74,12,37,16.97056274847714,84.45708969648433,1413,0,0.051663128096249115,0,73,0.01201030626219189,0.01201030626219189,0.05853344439784568,0.060984371575763245
170898522011,441,15,20,18,15,23.430749027719962,34.26368339802363,1636,0.014669926650366748,0.028117359413202935,24,46,0.01376522656916212,0.014857873358450222,0.0195240164344239,0.022272834986423556
170898522012,169,58,18,13,12,59.43904440685432,63.25345840347388,610,0.10655737704918032,0.13278688524590163,65,80.99999999999999,0.09286136226137771,0.10181496130471655,0.09694891606776143,0.1100267215501091
170898522013,176,67,16,13,16,68.24954212300622,71.9027120489902,951,0.08096740273396424,0.10830704521556257,77,103,0.070184292389791,0.07331374763206952,0.07290213033959299,0.07821931347672867
170898522014,237,25,35,34,37,42.20189569201838,66.14378277661477,1566,0.042784163473818644,0.10855683269476372,67,170,0.026159411326705472,0.027715807711435822,0.03891122503499897,0.045320128362929854
170898522031,522,12,29,12,64,16.97056274847714,72.2841614740048,1464,0,0.03961748633879782,0,58,0.011591914445681107,0.011591914445681107,0.047310599403746566,0.05135538252113299
170898522032,310,57,25,49,12,75.16648189186454,80.11866199581718,591,0.1692047377326565,0.19458544839255498,100,115,0.09109807118790324,0.1550913160762839,0.08921949321659398,0.16969203971227192
170898522033,661,144,36,100,117,175.31685600648902,213.82469455140114,2499,0.09323729491796719,0.12645058023209282,233,315.99999999999994,0.0656771795933568,0.07436330560317173,0.07875607828598244,0.09186899224169787
170898522041,508,58,41,58,39,82.02438661763951,99.6493853468249,2670,0.05580524344569288,0.09250936329588015,149,247,0.028827592950276638,0.03250381692747633,0.03291087095445086,0.04126400503214964
170898522042,487,30,22,63,51,69.77822009767804,89.1852005660132,1732,0.05023094688221709,0.09295612009237875,87,161,0.03773079229650791,0.04269165908992581,0.04436592905533453,0.05774636017753101
170898523001,261,9,39,9,12,12.727922061357855,42.74342054632502,940,0.014893617021276596,0.06702127659574468,14,63,0.012893398087215732,0.01415775555006741,0.04148950603961411,0.04913223232265264
170898523002,149,14,12,15,14,20.518284528683193,27.586228448267445,1047,0.021967526265520534,0.03629417382999045,23,38,0.019346254054548217,0.019845003333093084,0.025836654205743607,0.026849369974092985
170898524031,253,32,9,52,10,61.05735008989499,62.52199612936234,1283,0.07326578332034295,0.08573655494933749,94,110,0.0453434624634629,0.04973424007266894,0.04570428679142805,0.05158059322787169
170898524032,186,25,25,26,11,36.069377593742864,45.24378410345447,835,0.08263473053892216,0.13532934131736526,69,113,0.03907865835260204,0.04695525300027121,0.045024330721810085,0.062005312346540505
170898524033,183,8,45,6,6,10,46.486557196677836,1002,0.012974051896207584,0.06786427145708583,13,68,0.009694669022340272,0.010257474648432604,0.04470750924255439,0.048020853213659634
170898524034,98,12,4,16,15,20,25.317977802344327,352,0.03409090909090909,0.07102272727272728,12,25.000000000000004,0.05601984065365704,0.05760546001367239,0.06915470875854145,0.07459454603282754
170898524035,286,46,68,60,52,75.6042326857432,114.21033228215387,1533,0.10437051532941943,0.22961513372472275,160,352,0.045311201568507334,0.053022557780720944,0.060953871138611566,0.08593882576320168
170898524041,251,32,31,27,47,41.86884283091664,70.16409338115899,961,0.055150884495317375,0.14880332986472425,53,143,0.041117832056272986,0.04588751679495959,0.061807501804010026,0.08271156940145986
170898524042,462,7,25,99,65,99.24716620639605,121.2435565298214,1710,0.044444444444444446,0.1,76,171,0.05678354208358709,0.05926841521551948,0.0655533384082348,0.07587579013678
170898524051,334,85,47,25,28,88.60022573334675,104.12972678346948,1078,0.11688311688311688,0.18460111317254174,126,199,0.07378098407328278,0.08981412670061752,0.07784165438064264,0.11225853391141599
170898524052,373,33,36,47,36,57.42821606144492,76.74633541739958,2317,0.03884333189469141,0.08200258955545965,90,190,0.023983819463923157,0.025562228379389644,0.030378837026874255,0.03565686769205454
170898524061,380,41,71,39,52,56.586217403180434,104.62791214585141,1828,0.0350109409190372,0.1301969365426696,64,238,0.0300875243281536,0.031799328089651364,0.050432891757275854,0.06331276302479323
170898524062,217,12,62,12,59,16.97056274847714,87.25250712730265,929,0,0.1108719052744887,0,103,0.01826755947091188,0.01826755947091188,0.09027972855625022,0.09742606374533351
170898524071,416,16,42,55,74,57.28001396647874,102.57192598367256,973,0.048304213771839674,0.1551901336073998,47,151,0.05512807915160258,0.06238692685431069,0.08191827482424616,0.1245608187430133
170898524072,402,54,52,20,36,57.584720195551874,85.53361912137238,1992,0.04467871485943775,0.09538152610441768,89,190,0.027465887132527185,0.030281496901635358,0.0383823986240052,0.047055626666964945
170898524073,454,68,20,12,29,69.05070600652827,77.51773990513398,837,0.07526881720430108,0.11469534050179211,63,96,0.07168729063474155,0.09204740659781788,0.06860717801422964,0.11156918164201622
170898524081,345,12,26,23,18,25.942243542145693,40.90232267243512,1671,0.007779772591262717,0.026331538001196888,13,44,0.015441665845651239,0.015607851768642392,0.023866395929006738,0.025074205419627474
170898524082,384,75,64,79,23,108.93117092916977,128.4172885557081,2650,0.07547169811320754,0.11547169811320755,200,306,0.03962460728928497,0.04253602919263639,0.04547892216359983,0.051266808486243536
170898525001,460,32,34,14,39,34.92849839314596,62.42595614005443,1355,0.026568265682656828,0.05977859778597786,36,81,0.02414804048630488,0.027309889778204248,0.04136036898868231,0.050342428561803314
170898525002,247,34,31,75,55,82.34682750416071,103.76415566080611,665,0.11278195488721804,0.23007518796992482,75,153,0.11652902764639567,0.13072349550021448,0.13055466818458747,0.17790488362759374
170898525003,179,12,12,12,12,16.97056274847714,24,438,0,0,0,0,0.03874557705131767,0.03874557705131767,0.0547945205479452,0.0547945205479452
170898525004,485,55,96,35,41,65.19202405202648,123.07314898059609,2480,0.039919354838709675,0.11693548387096774,99,290,0.02510110943859745,0.027421856945769728,0.044043177658016755,0.054641850265447774
