blockNum,medianAge,meanAge,nBlocks,minAge,maxAge,pOld
17031801001000,131,114.63636363636364,22,20,146,0.9545454545454546
17031801001001,131,118.53846153846153,13,52,146,1
17031801002000,71,71,2,53,89,1
17031801002001,105,102,3,93,108,1
17031801002002,113.5,102.5,4,52,131,1
17031801002003,79,79,2,53,105,1
17031801002004,136,116.33333333333333,6,48,136,1
17031801003000,71,71,1,71,71,1
17031801003001,121,113,6,73,121,1
17031801004003,91.5,90.25,4,71,107,1
17031801004004,74.5,77.75,4,48,114,1
17031801004005,113.5,94.16666666666667,6,48,124,1
17031801005004,127.5,121.1,10,106,131,1
17031801005005,121,105.82352941176471,17,48,131,1
17031801006000,87.5,90.33333333333333,6,53,131,1
17031801006001,106.5,95.66666666666667,6,54,130,1
17031801007000,52.5,52.5,2,48,57,1
17031801007001,107.5,102.83333333333333,6,58,131,1
17031802011001,62,62,1,62,62,1
17031802011002,50,50,1,50,50,1
17031802011004,131,115.875,8,53,134,1
17031802012000,126,107.47058823529412,17,48,131,1
17031802012001,119.5,97,12,8,134,0.8333333333333334
17031802012002,53,53,1,53,53,1
17031802012004,32.5,32.5,2,14,51,0.5
17031802013000,131,112.22222222222223,18,48,136,1
17031802021000,35,35,14,35,35,0
17031802021001,70,68,3,45,89,1
17031802022000,122,101.78571428571429,14,16,149,0.9285714285714286
17031802022001,53,53,1,53,53,1
17031802023000,113.5,89.3,10,16,141,0.7
17031802023001,126,103.28571428571429,7,48,141,1
17031802023002,25,25,1,25,25,0
17031802023003,131,108.06666666666666,15,41,141,1
17031802023004,121,114.66666666666667,9,68,141,1
17031803001000,128.5,104,10,35,141,0.9
17031803001001,131,105,17,32,137,0.8823529411764706
17031803001003,131,131,1,131,131,1
17031803001004,16,36.76923076923077,13,13,136,0.15384615384615385
17031803002000,52,68.36363636363636,11,13,136,0.8181818181818182
17031803002001,123,90.08695652173913,23,15,146,0.5652173913043478
17031803002002,25,20.736842105263158,19,16,25,0
17031803002003,16,16,1,16,16,0
17031803002004,25,39.19047619047619,21,16,136,0.14285714285714285
17031803003002,126,100.33333333333333,3,34,141,0.6666666666666666
17031803003003,33,78.25,44,15,151,0.4772727272727273
17031803003004,131,97.93617021276596,47,13,141,0.7021276595744681
17031803003005,131,111.52380952380952,21,16,147,0.8571428571428571
17031803004002,121,98.96969696969697,33,15,147,0.8484848484848485
17031803004003,121,105.4,45,13,141,0.8666666666666667
17031804001002,91,86.16666666666667,6,16,131,0.8333333333333334
17031804001003,128,100,8,16,128,0.75
17031804001004,16,41.77777777777778,9,16,141,0.2222222222222222
17031804001005,16,63.833333333333336,12,13,141,0.4166666666666667
17031804001006,16,68.22222222222223,9,16,141,0.4444444444444444
17031804001007,25,28.5,4,23,41,0.25
17031804001008,90,90,1,90,90,1
17031804001009,25,43,9,16,123,0.2222222222222222
17031804002000,38,55.333333333333336,3,38,90,1
17031804002001,136,112,5,16,141,0.8
17031804002002,35,67.4,5,13,131,0.4
17031804002003,63,63,1,63,63,1
17031804003001,91,74.6,5,18,136,0.6
17031804003003,25,25,15,25,25,0
17031804003005,20.5,52.6,10,16,144,0.3
17031804003006,73,74.4,10,16,141,0.5
17031804003007,123,87.40384615384616,52,13,148,0.6346153846153846
17031804003008,121,98.07142857142857,14,16,151,0.7142857142857143
170318054025009,64,64,1,64,64,1
170318080013009,73,71.8,5,67,73,1
17031810001000,131,131,1,131,131,1
17031810001001,48,77,5,34,141,0.8
17031810002000,129,129,1,129,129,1
17031810002001,127,101.375,8,12,141,0.75
17031810002007,131,120.25,4,88,131,1
17031810002008,131,131,6,131,131,1
17031810003000,93,83.6,5,48,94,1
17031810003001,33,33,1,33,33,0
17031810003002,78.5,78.5,2,16,141,0.5
17031810003003,141,119.25,4,54,141,1
17031810004000,89,68.66666666666667,3,27,90,0.6666666666666666
17031810005000,139,139,1,139,139,1
17031810005001,41,41,2,41,41,1
17031810005002,47.5,53,4,32,85,0.75
17031810005004,38,70.4,5,22,133,0.8
17031810006000,101.5,90,4,41,116,1
17031810006003,35.5,43.25,4,17,85,0.5
170318104003017,50,50,1,50,50,1
170318104003027,37,39.333333333333336,6,37,51,1
170318104003028,59,58.107142857142854,28,49,59,1
170318104003030,60,59.72727272727273,11,59,60,1
170318104003033,59,59.09090909090909,11,59,60,1
170318104003040,30,30,2,23,37,0.5
170318104003047,75,65.28571428571429,7,13,75,0.8571428571428571
170318105011012,65,65,2,64,66,1
170318105012002,106,106,1,106,106,1
170318106001008,73.5,72.66666666666667,12,16,104,0.9166666666666666
170318106001009,58,67,23,50,107,1
170318106001010,60.5,63.333333333333336,30,16,99,0.9
170318106001011,67.5,73.4,10,52,96,1
170318106001012,59,62.2,5,43,76,1
170318106001013,20,20,6,20,20,0
170318106003001,62,62.05,20,52,98,1
170318106003002,63,61.875,24,43,77,1
17031811001000,15,38.86666666666667,15,15,138,0.2
17031811001001,11,11,1,11,11,0
17031811001002,12,12,1,12,12,0
17031811001003,25,25,1,25,25,0
17031811002000,139,128.53333333333333,15,37,141,1
17031811002001,73,75.75,4,34,123,0.75
17031811003000,69.5,62.5,4,20,91,0.75
17031811003001,101,91.28571428571429,7,34,133,0.8571428571428571
17031812011000,117,100.5909090909091,22,29,141,0.9090909090909091
17031812011001,12,12,1,12,12,0
17031812011002,53,54.5,4,14,98,0.5
17031812011003,28.5,28.5,2,25,32,0
17031812012000,95,95,1,95,95,1
17031812012001,70,69,3,16,121,0.6666666666666666
17031812012003,64.5,70.5,4,21,132,0.5
17031812012004,110,97,7,48,131,1
17031812012005,99,99,1,99,99,1
17031812012007,95,95,1,95,95,1
17031812012008,131,131,1,131,131,1
17031812012009,79.5,79.5,2,28,131,0.5
17031812012010,43.5,43.5,2,29,58,0.5
17031812013000,120,106.47368421052632,19,38,141,1
17031812013001,131,125.8695652173913,23,36,151,0.9565217391304348
17031812013002,51,51,1,51,51,1
17031812013003,131,101.75,4,14,131,0.75
17031812021008,99.5,92.625,8,40,106,1
17031812022000,117,96.26923076923077,26,13,139,0.9615384615384616
17031812023000,131,113.03030303030303,33,7,151,0.9393939393939394
17031812024000,126,116.3170731707317,41,43,136,1
17031813001000,76,76,2,61,91,1
17031813001001,61,68.66666666666667,3,53,92,1
17031813003000,93,78.66666666666667,3,50,93,1
17031813003001,72.5,72.5,2,53,92,1
17031813004000,66.5,65,4,56,71,1
17031813004002,38,51,6,18,98,0.5
17031813005000,96,84,7,48,114,1
17031813005001,94,95,4,86,106,1
17031813006000,53,68.33333333333333,3,50,102,1
17031813006001,46,46,1,46,46,1
17031813006002,27,27,1,27,27,0
170318133021000,33,42.25,4,26,77,0.25
170318133021001,67.5,67.5,2,67,68,1
170318133022002,68,68,1,68,68,1
170318133022013,104.5,95.16666666666667,12,29,108,0.9166666666666666
170318137021000,112,107.08333333333333,12,72,115,1
170318137022000,85,83.33333333333333,9,44,112,1
170318137023000,117,106.53846153846153,13,65,127,1
170318137023001,86.5,77.25,4,38,98,1
170318137024001,70,78.25,8,17,132,0.875
170318137024002,98,98,2,74,122,1
170318138012005,17,17,1,17,17,0
170318138012008,101.5,101.375,8,58,132,1
170318138012010,79.5,86.5,4,65,122,1
170318138012015,111.5,106,4,79,122,1
170318138013000,95,85.375,16,16,112,0.9375
170318138013001,90,90,1,90,90,1
170318138013005,82,82,2,57,107,1
170318138013006,75.5,75.5,2,54,97,1
170318138013007,79,79,2,63,95,1
170318138013015,91,90.28571428571429,7,72,100,1
17031814011000,58,63.42857142857143,7,12,120,0.7142857142857143
17031814011001,52,68.66666666666667,3,49,105,1
17031814011002,35.5,35.5,2,28,43,0.5
17031814011004,43,43,1,43,43,1
17031814011007,53,83.2,5,31,141,0.8
17031814011008,35,53.333333333333336,3,34,91,0.3333333333333333
17031814012003,67,67,2,38,96,1
17031814012004,49,49.666666666666664,3,17,83,0.6666666666666666
17031814012010,17,17,2,15,19,0
17031814012011,37,37,2,37,37,1
17031814021000,28,28,1,28,28,0
17031814021004,21.5,21.5,2,7,36,0
17031814021005,14,14,2,9,19,0
17031814021007,55,55,1,55,55,1
17031814022001,36,45.5,4,16,94,0.5
17031814023000,16,16,1,16,16,0
17031814023001,33,54,3,15,114,0.3333333333333333
17031814031007,87,87,1,87,87,1
17031814031010,77,77,2,57,97,1
17031814031012,99,99,2,67,131,1
17031814031013,33,33,1,33,33,0
17031814031016,24,23.166666666666668,6,9,33,0
17031814031023,34,34,1,34,34,0
17031814032000,48,44.42857142857143,7,18,63,0.8571428571428571
17031814032001,15,15,1,15,15,0
17031814032004,88,75.75,4,30,97,0.75
17031814032005,97.5,90,4,60,105,1
17031814033000,17,27.333333333333332,3,12,53,0.3333333333333333
17031814033001,37,37,1,37,37,1
17031814033002,56.5,61,4,15,116,0.75
170318142001003,91,77.52380952380952,21,12,98,0.9047619047619048
170318142001005,94,82.25,8,15,99,0.875
170318142001006,81.5,72,4,32,93,0.75
170318142001007,85,66.33333333333333,3,16,98,0.6666666666666666
170318142001008,68,67,5,16,107,0.8
170318142002000,97,86.6,5,44,98,1
170318142002001,95,95,1,95,95,1
170318142002006,80,75.5,4,34,108,0.75
170318142002012,98,91.28571428571429,7,27,112,0.8571428571428571
17031815001001,20,20,1,20,20,0
17031815001002,72.5,74.16666666666667,6,18,131,0.5
17031815001003,93,93,1,93,93,1
17031815001004,16,16,1,16,16,0
17031815002000,21,21,1,21,21,0
17031815002001,33,60.333333333333336,3,17,131,0.3333333333333333
17031815002002,122,122,2,122,122,1
17031815002003,63.5,63.5,2,31,96,0.5
17031815002004,21.5,21.5,2,10,33,0
17031815002006,38,59.666666666666664,6,17,136,0.6666666666666666
17031815002007,72,81.6,5,37,140,1
17031815002008,26,26,1,26,26,0
17031815002009,93,88.33333333333333,3,24,148,0.6666666666666666
17031815002010,23,23,1,23,23,0
17031815002011,93,84.75,4,23,130,0.75
17031815003000,70,70,2,50,90,1
17031815003001,22,22,1,22,22,0
17031815003003,31,48.666666666666664,3,30,85,0.3333333333333333
17031815003005,46,46,1,46,46,1
17031815003006,14,14,2,11,17,0
17031815003010,49,49,1,49,49,1
17031815003012,73,73,1,73,73,1
17031816001000,28,28,2,19,37,0.5
17031816001002,28,28,2,19,37,0.5
17031816001003,18,46,3,13,107,0.3333333333333333
17031816001004,92,92,1,92,92,1
17031816001006,128,128,1,128,128,1
17031816001007,97,99.66666666666667,3,74,128,1
17031816001008,22,22,1,22,22,0
17031816001009,103.5,103.5,2,97,110,1
17031816001010,78,76.33333333333333,3,60,91,1
17031816002000,87,87,1,87,87,1
17031816002001,126,104,4,28,136,0.75
17031816002002,17.5,17.5,2,12,23,0
17031816002003,24,45.333333333333336,3,15,97,0.3333333333333333
17031817001001,74,73,4,13,131,0.5
17031817001002,17,46.666666666666664,3,12,111,0.3333333333333333
17031817001003,71.5,71.5,2,14,129,0.5
17031817001005,37,53,9,17,141,0.5555555555555556
17031817001006,84.5,84.5,2,28,141,0.5
17031817001008,104.5,104.5,2,92,117,1
17031817001010,85,72.4,5,17,131,0.6
17031817001011,18,18,1,18,18,0
17031817001012,127,109.2,5,37,131,1
17031817002000,114,93,3,19,146,0.6666666666666666
17031817002001,48,48,1,48,48,1
17031817002003,73,73.33333333333333,3,49,98,1
17031817002004,96,96,1,96,96,1
17031817002007,37,30,3,16,37,0.6666666666666666
17031817002008,55,61.5,4,28,108,0.75
17031817002009,24.5,24.5,2,21,28,0
17031817002010,35,35,2,16,54,0.5
17031817002013,141,121.5,4,56,148,1
17031817002014,141,130.71428571428572,7,97,145,1
17031817002018,44,44,1,44,44,1
17031817002019,24,24,2,24,24,0
17031817002022,131,96.72727272727273,11,37,131,1
17031817002024,13,13,1,13,13,0
17031817002025,107,109,3,89,131,1
17031817002026,111,111,2,91,131,1
17031817002027,141,127.66666666666667,3,96,146,1
17031817002028,33,33,2,33,33,0
17031817002029,110,117.66666666666667,3,97,146,1
17031817002030,19,19,1,19,19,0
17031817002032,141,114.25,8,34,141,0.875
17031817002033,107,104.33333333333333,3,75,131,1
17031817002035,27,26.25,4,12,39,0.25
17031817002036,87.5,87.5,2,68,107,1
17031817002037,141,141,5,141,141,1
17031817002038,97,65.85714285714286,7,9,121,0.5714285714285714
17031817002039,34,27.666666666666668,3,14,35,0
17031818001000,70.5,70.5,2,54,87,1
17031818001001,131,117.2,5,87,136,1
17031818001002,87,97,5,66,131,1
17031818001004,14,14,1,14,14,0
17031818001007,124.5,124.5,2,121,128,1
17031818001008,73,73,1,73,73,1
17031818001009,74,74,1,74,74,1
17031818001010,17,17,1,17,17,0
17031818001012,72.5,72.5,2,14,131,0.5
17031818001013,136,136,2,136,136,1
17031818001014,95,82.33333333333333,6,20,122,0.8333333333333334
17031818001015,66,66,1,66,66,1
17031818001016,131,131,1,131,131,1
17031818001017,137,137,1,137,137,1
17031818001018,113,102.75,8,33,147,0.875
17031818001019,111,111,1,111,111,1
17031818001023,54.5,54.5,2,12,97,0.5
17031818001024,34,34,1,34,34,0
17031818001025,67,67,2,37,97,1
17031818001026,77,93.66666666666667,3,77,127,1
17031818001027,17,17,1,17,17,0
17031818001028,85,76.33333333333333,3,28,116,0.6666666666666666
17031818001029,37,37,1,37,37,1
17031818001034,15,15,1,15,15,0
17031818001036,54.5,68,6,10,158,0.5
17031818001037,58.5,58.5,2,50,67,1
17031818001039,36,36,1,36,36,0
17031818001040,17,17,1,17,17,0
17031818002000,16,54.333333333333336,3,16,131,0.3333333333333333
17031818002005,17,17,1,17,17,0
17031818002006,44.5,44.5,2,16,73,0.5
17031818002007,10,10,1,10,10,0
17031818002008,21,21,1,21,21,0
17031818002010,108,108,2,97,119,1
17031818002011,122,118.8,5,93,131,1
17031818002012,23.5,23.5,2,23,24,0
17031818002014,89,104.33333333333333,3,83,141,1
17031818002018,89,89,1,89,89,1
17031818003000,134,134,1,134,134,1
17031818003001,90,90,1,90,90,1
17031818003002,17,16,8,13,17,0
17031818003004,16,16,1,16,16,0
17031818003005,68.5,68.5,2,15,122,0.5
17031818003006,107,107,1,107,107,1
17031818003008,17,16,9,12,17,0
17031818003009,131,117.4,5,85,148,1
17031818003010,107,107,1,107,107,1
17031818004000,20,20,1,20,20,0
17031818004003,18,18.333333333333332,3,17,20,0
17031818004004,17,17,2,12,22,0
17031818004005,69,57.333333333333336,3,20,83,0.6666666666666666
17031818004006,89,91,3,87,97,1
17031819001000,102,102,1,102,102,1
17031819001001,16,62.8,5,12,141,0.4
17031819001007,17,17,1,17,17,0
170318207001000,97,83.14285714285714,21,16,112,0.8571428571428571
170318208001003,110.5,98,4,54,117,1
170318208001021,96,88.625,16,65,112,1
170318208001022,98,99.42857142857143,7,63,120,1
170318208001023,98.5,77.66666666666667,6,17,120,0.6666666666666666
170318208001024,107,105.71428571428571,7,100,109,1
170318208001025,104,99.66666666666667,9,65,104,1
170318208001031,48,48.8,5,43,56,1
170318208002022,98.5,97.875,8,67,129,1
170318208002023,111,105.5,6,60,127,1
170318208002025,94.5,91.9,10,18,122,0.9
170318208003053,74,78.3625,80,16,107,0.9875
170318209011013,64,64,1,64,64,1
170318214022007,67,64.66666666666667,6,53,67,1
170318214022008,66,66,5,66,66,1
170318216001004,129,129,1,129,129,1
170318216002000,129,116.2,5,62,133,1
170318216002004,73,73.33333333333333,6,17,130,0.5
170318216002005,134,96.66666666666667,6,17,144,0.6666666666666666
170318216002006,132,111.4,5,32,132,0.8
170318216002011,17,17,1,17,17,0
170318216002013,81,97.33333333333333,3,72,139,1
170318216002014,67.5,67.5,2,36,99,0.5
170318216002015,80.5,80.5,2,25,136,0.5
170318216002022,144,144,1,144,144,1
170318216002027,134,135,5,129,142,1
170318216002029,12,12,1,12,12,0
170318216003000,96,96,1,96,96,1
170318216003016,97,97,1,97,97,1
170318216003018,97,97,1,97,97,1
170318216003020,125,125,1,125,125,1
170318216003021,134,134,2,134,134,1
170318216003026,69,69,1,69,69,1
170318216003032,99,98.83333333333333,6,98,99,1
170318218001004,115.5,108.75,4,60,144,1
170318218001011,57,57.666666666666664,3,57,59,1
170318218001015,97,92.29411764705883,17,56,106,1
170318218001017,84,84,1,84,84,1
170318218001018,99,98.14285714285714,14,66,120,1
170318218003000,14,14,1,14,14,0
170318219001000,77,77,12,77,77,1
170318219001009,77,77,2,77,77,1
170318219003013,66,66,7,66,66,1
170318233042005,16,16,1,16,16,0
170318233043000,37,37,1,37,37,1
170318267001008,52,52,1,52,52,1
170318285042004,104,101.46938775510205,49,50,123,1
170318285042007,110,98.04347826086956,46,16,127,0.9565217391304348
170318287022036,96,106.66666666666667,3,93,131,1
170318287022039,103,92.2,5,15,134,0.8
170318287022049,108,106.125,8,32,146,0.875
170318287022050,28.5,46,6,12,141,0.3333333333333333
170318288015012,75.5,76.5,6,61,96,1
170318288015013,60.5,60.5,2,51,70,1
170318288015018,97,97,2,51,143,1
170318289001009,93,72.17391304347827,23,15,143,0.5652173913043478
170318289001021,123,111,6,22,143,0.8333333333333334
170318289001039,17,17,1,17,17,0
170318289001040,115,113.4,15,52,133,1
170318289002005,14,14,17,14,14,0
170318289002006,14,15,18,14,17,0
170318289002017,17,17,1,17,17,0
170318289002019,110,81,5,10,141,0.6
170318289003000,102,85.42857142857143,28,23,134,0.7857142857142857
170318289003002,113,105.47368421052632,19,14,153,0.8421052631578947
170318289003009,133,135.66666666666666,3,131,143,1
170318290002047,78,78,2,30,126,0.5
170318290002051,129,129,2,125,133,1
170318291001000,49.5,49.5,2,12,87,0.5
170318291001015,34.5,34.5,2,13,56,0.5
170318291001018,7,7,1,7,7,0
170318291001021,31,31,1,31,31,0
170318291001023,138,138,1,138,138,1
170318291001029,18,18,16,18,18,0
170318291001033,119,114.83333333333333,6,87,134,1
170318291001034,96,96,9,48,139,1
170318291001035,68,68,2,68,68,1
170318291001037,69,66.36363636363636,11,33,98,0.9090909090909091
170318291001038,134,132.6,5,107,154,1
170318291001041,131.5,116.33333333333333,6,48,134,1
170318291001051,107,107,1,107,107,1
170318291001064,128,128,1,128,128,1
170318291002001,133,133,1,133,133,1
170318291002011,61,70,6,16,133,0.5
170318291002023,131,107.33333333333333,9,16,133,0.8888888888888888
170318291002025,133,107.85714285714286,14,16,158,0.8571428571428571
170318291002038,129.5,103.1875,16,16,138,0.8125
170318291002039,131,131,5,131,131,1
170318291002041,131,121.88571428571429,35,16,136,0.9428571428571428
170318291002042,131,108.2,5,15,133,0.8
170318291002043,131,112.73333333333333,15,15,151,0.8666666666666667
170318291002064,27,39,3,17,73,0.3333333333333333
170318291002073,131,109.4375,16,17,141,0.875
170318292001002,60.5,57,4,34,73,0.75
170318292001005,130,93,3,16,133,0.6666666666666666
170318292001006,133,133,2,133,133,1
170318292001008,127.5,117.83333333333333,12,55,143,1
170318292001011,133,104.86666666666666,15,15,155,0.7333333333333333
170318292001012,108,105.63157894736842,19,53,123,1
170318292001013,127,130.33333333333334,9,119,143,1
170318292002004,128,97.33333333333333,9,16,142,0.7777777777777778
170318292002006,94,94,1,94,94,1
170318292002007,128.5,108.42857142857143,14,35,131,0.9285714285714286
170318292002009,133,105.16666666666667,12,16,143,0.75
170318292002010,116,92.46153846153847,13,15,133,0.6923076923076923
170318292002011,40.5,49.5,4,16,101,0.5
170318292002013,124,99.96,25,15,131,0.92
170318292002014,43,43,1,43,43,1
170318292002016,110,110,1,110,110,1
170318292002018,18.5,18.5,2,17,20,0
170318292002019,16,16,1,16,16,0
170318292002020,113,102.89473684210526,19,16,143,0.8421052631578947
170318292002021,123,118.6875,16,26,133,0.9375
170318292002030,115,105.17391304347827,23,15,138,0.8695652173913043
170318292002032,111,111,1,111,111,1
170318292003006,143,121.375,16,18,153,0.875
170318292003007,121.5,118.875,8,107,123,1
170318292003008,132,132,2,131,133,1
170318292003009,130,125.4,5,91,143,1
170318292003010,126,96,8,28,143,0.75
170318292003011,113,82.8,15,26,133,0.6
170318292003020,128,115.14285714285714,7,28,143,0.8571428571428571
170318292003022,121.5,108,6,16,143,0.8333333333333334
170318292003023,128,113.57142857142857,7,17,148,0.8571428571428571
170318292003026,126,121.71428571428571,7,116,126,1
170318292003027,130,117.625,16,18,153,0.875
170318292003028,23,57,3,15,133,0.3333333333333333
170318292003048,130,124.4,5,113,133,1
170318292004009,123,100.33333333333333,21,15,143,0.7142857142857143
170318292004010,133,134.5,4,129,143,1
170318292004014,18,18,1,18,18,0
170318292004015,86.5,78.11111111111111,18,15,143,0.5555555555555556
170318292004016,106,96.5,4,43,131,1
170318292004017,116,120.4,5,116,131,1
170318292004026,65,65,2,13,117,0.5
170318292004032,131,107.45454545454545,22,15,131,0.8181818181818182
170318292004033,111.5,109.25,4,87,127,1
170318293011002,120,107.5,6,63,143,1
170318293011019,79.5,79.5,2,69,90,1
170318293011020,135.5,136.33333333333334,6,131,143,1
170318293012000,131,118.46153846153847,13,16,143,0.9230769230769231
170318293012027,66,66,1,66,66,1
170318293012029,119,104.07692307692308,13,16,143,0.8461538461538461
170318293012031,115,92.45454545454545,22,14,127,0.8181818181818182
170318293012034,79,79,2,59,99,1
170318293012035,16,16,1,16,16,0
170318293012039,125,103.23529411764706,17,16,143,0.8235294117647058
170318293012040,34,34,2,16,52,0.5
170318293012042,91,91,1,91,91,1
170318293012046,48,48,1,48,48,1
170318293021007,111.5,110.83333333333333,6,102,115,1
170318293021011,17,17,1,17,17,0
170318293021012,123,123,1,123,123,1
170318293022000,129.5,111.57142857142857,14,10,143,0.9285714285714286
170318293022006,128,92.6,5,16,150,0.6
170318293022009,119,98.42857142857143,14,15,133,0.8571428571428571
170318293022011,123.5,101.5,6,16,131,0.8333333333333334
170318293022014,116,116,2,114,118,1
170318293022016,121,119,5,111,121,1
170318293022021,126.5,126,4,118,133,1
170318293022022,133.5,133.5,2,131,136,1
170318293022024,116,113.2,10,29,143,0.9
170318293022027,107,97.125,8,35,143,0.875
170318293022034,101,101,1,101,101,1
170318293023003,37,37,1,37,37,1
170318293023008,143,136.4,5,115,143,1
170318293023009,129.5,110.66666666666667,6,37,145,1
170318293023010,133,107.45454545454545,11,49,140,1
170318293023012,131,108.3076923076923,13,15,133,0.8461538461538461
170318293023013,116.5,81.5,8,16,131,0.625
170318294011001,123,99,4,14,136,0.75
170318294011002,134.5,122.66666666666667,6,63,143,1
170318294011003,94,79,5,16,131,0.6
170318294011005,118,118,2,113,123,1
170318294011008,126,94.07692307692308,13,16,131,0.6923076923076923
170318294011010,129.5,119.25,8,69,131,1
170318294011014,122,109.7719298245614,57,16,143,0.9473684210526315
170318294011016,56,56,1,56,56,1
170318295001030,134,134,1,134,134,1
170318295003016,96,88.8,5,54,107,1
170318295003017,98,81.5,8,12,109,0.75
170318295003018,48.5,48.5,2,38,59,1
170318295003019,36,36,2,22,50,0.5
170318297003002,61,61,1,61,61,1
170318297003006,70,70.5,4,14,128,0.5
170318297003007,105.5,107.75,4,101,119,1
170318297003008,112.5,112.5,2,101,124,1
170318297003024,114,97.88888888888889,9,16,144,0.8888888888888888
170318297003025,63,63,2,53,73,1
170318305001000,104,104,2,100,108,1
170318305001001,94,93.33333333333333,3,63,123,1
170318305001002,113,111.5,6,99,128,1
170318305001003,108,106.42857142857143,7,95,109,1
170318305001004,122,114.16666666666667,18,99,127,1
170318305001005,101.5,96.0625,16,15,103,0.9375
170318305001006,95,92,30,16,118,0.9333333333333333
170318305001007,106.5,99.5,18,28,130,0.8888888888888888
170318305001008,69,69,2,68,70,1
170318305001009,98,91.16666666666667,18,58,111,1
170318305001010,73,58.666666666666664,3,28,75,0.6666666666666666
170318305001011,114.5,110.61111111111111,18,99,119,1
170318305001012,106,103.42105263157895,19,66,111,1
170318305001013,109,102.82352941176471,17,18,123,0.9411764705882353
170318305001014,96,96.45,20,96,101,1
170318305001015,98,95.8,20,64,98,1
170318305001018,49.5,49.5,2,31,68,0.5
170318305001019,71.5,66.5,4,50,73,1
170318305001020,103,102.5625,16,97,104,1
170318305001021,118,115.06666666666666,15,94,123,1
170318305001022,118,114.55555555555556,18,80,143,1
170318305001023,118,116.3125,16,96,138,1
170318305001024,111,108.84615384615384,13,63,128,1
170318305001025,51,50.5,6,13,120,0.6666666666666666
170318305002001,118,116.2,5,107,120,1
170318305002002,115.5,117.68181818181819,22,101,133,1
170318305002003,123,122.375,24,113,133,1
170318305002004,123,119,19,67,136,1
170318305002005,115.5,109.72727272727273,22,13,123,0.9545454545454546
170318305002006,97,88.25,8,27,97,0.875
170318305002007,98.5,97.75,8,92,99,1
170318305002008,95,90.45454545454545,11,55,122,1
170318305002010,113,108.6,15,66,113,1
170318305002011,105,106,15,105,108,1
170318305002012,102,106.8,15,102,122,1
170318305002013,98,97.73333333333333,15,94,98,1
170318305002014,99,98.46666666666667,15,95,99,1
170318305002015,98,98,15,98,98,1
170318305002016,99,99.26666666666667,15,95,110,1
170318305002017,99,102.4,15,99,113,1
170318305002018,113,112.66666666666667,15,101,123,1
170318305002019,113,107.83333333333333,18,24,118,0.9444444444444444
170318305002021,118,111.5625,16,27,128,0.9375
170318305003000,53,49.75,4,17,76,0.75
170318305003001,61,61,1,61,61,1
170318305003002,74,74,1,74,74,1
170318305003004,99,87,3,61,101,1
170318305003006,111,105.35714285714286,14,42,114,1
170318305003007,111,92.52941176470588,17,57,122,1
170318305003008,111,81.23529411764706,17,17,113,0.7647058823529411
170318305003009,102,99.25,16,44,104,1
170318305003010,111,94,20,16,113,0.9
170318305003011,97,96.65,20,94,98,1
170318305003012,103,100.63157894736842,19,53,108,1
170318305003013,108,113.76923076923077,13,97,128,1
170318305003014,97,98.8,20,94,103,1
170318305003015,98,97.8,20,95,103,1
170318305003016,97,97,20,97,97,1
170318305003017,103,104,11,100,108,1
170318305003019,57,57,1,57,57,1
170318305003023,54,54,1,54,54,1
170318306001001,106,105.93333333333334,15,100,111,1
170318306001002,104,101.11764705882354,17,59,111,1
170318306001003,104,97.6,15,32,141,0.8666666666666667
170318306001004,105,104.5,16,101,109,1
170318306001005,105,104.53333333333333,15,99,109,1
170318306001006,106.5,105.77777777777777,18,95,109,1
170318306001007,104,103.2,5,101,105,1
170318306001008,104,103.85714285714286,7,101,106,1
170318306001009,104,103.16666666666667,6,96,106,1
170318306001010,104,107.25,4,98,123,1
170318306001011,32,32,1,32,32,0
170318306002000,93.5,93.5,2,90,97,1
170318306002001,95,95,1,95,95,1
170318306002002,83.5,74.5,4,15,116,0.75
170318306002003,54,54,1,54,54,1
170318306002004,101,101.375,8,95,106,1
170318306002005,98,106.42857142857143,7,95,121,1
170318306002006,101,97,7,66,106,1
170318306002007,102,102,4,101,103,1
170318306002008,95,92.33333333333333,9,69,105,1
170318306002009,95,81.33333333333333,3,54,95,1
170318306002010,36,36,1,36,36,0
170318306002011,98,99.2,5,97,105,1
170318306002012,103,101.66666666666667,3,96,106,1
170318306002013,94,84.83333333333333,6,61,99,1
170318306003000,100,100.55555555555556,9,98,106,1
170318306003001,91,76.4,5,34,104,0.8
170318306003002,102,100,3,95,103,1
170318306003003,98,97.61904761904762,21,95,99,1
170318306003004,93.5,89,6,59,101,1
170318306003005,74.5,74.5,2,51,98,1
170318306003006,105,104.52,25,101,105,1
170318306003007,105,105,25,105,105,1
170318306003008,111.5,111.25,4,109,113,1
170318306003009,121,121,1,121,121,1
170318306003011,97,85.8,5,59,106,1
170318306003012,56,68.85714285714286,7,27,116,0.7142857142857143
170318306003013,64,68.33333333333333,6,64,90,1
170318306003014,109,93.71428571428571,7,16,116,0.8571428571428571
170318306003015,117,93.8,5,59,117,1
170318306004000,91,86,6,60,92,1
170318306004001,104,97.75,4,57,126,1
170318306004003,100,100,8,100,100,1
170318306004004,100,100,7,100,100,1
170318306004005,58,58,1,58,58,1
170318306004006,101,98.0625,16,60,136,1
170318306004007,102,101.72222222222223,18,93,108,1
170318306004008,96,86,16,57,105,1
