AffectedChildren_T,AffectedChildrenUnfiltered_T,MeanBLLIncrease,AffectedChildren_A,AffectedChildren_B,AffectedChildren_H,AffectedChildren_W,AffectedChildrenUF_A,AffectedChildrenUF_B,AffectedChildrenUF_H,AffectedChildrenUF_W,ChildPopulation_T,ChildPopulation_A,ChildPopulation_B,ChildPopulation_H,ChildPopulation_W
122849.03737834869,22585.824433843256,0.998651522169151,6684.5029512248675,37985.744716216795,44303.36687533342,37736.383742114,1430.9495589312346,5450.762413857121,7745.882971428112,8558.026947448225,188945.21797637464,11836.68642498438,57778.15350076685,60433.71338133016,63237.25740207357
123523.66913789681,22145.342266594373,0.9586069071072522,6447.583564792235,38124.58465797932,44742.687914276714,38139.31088392265,1507.496565092369,5282.484090720902,7164.62519655742,8712.9920491958,192112.5298311264,11788.874283250014,59007.26553397884,61331.55325107752,64446.09007912813
123737.78251061458,24982.379785402136,1.694229862217805,6215.041044811246,37788.04789592954,45213.646950489645,38460.62640259109,1529.3842711753573,5944.004454879821,8668.207653859921,9512.519515689139,192969.27872511526,11906.413371189712,58744.018155148966,61923.126196262536,64852.06222902641
123751.44321021522,24730.68835635036,1.7316667606413727,6628.4834325305355,38435.05594585554,44874.644556980784,37662.54389971246,1656.4400117648017,5645.158124093139,8986.344754771244,9149.012977437644,191261.23492698718,11647.2962107672,59895.69549147519,61133.500233136256,62997.81937546901
123742.83698785398,22298.454279708454,2.2129430412011573,6301.811011138793,38479.061401997846,44915.46558431578,37897.57358200071,1392.2468590976707,5101.984676911306,7889.960464625465,8492.288030241243,193077.19264973776,11712.636906347107,60124.39417014981,61737.250175375026,63953.41647891874
123371.14768414067,23709.295500653872,1.920815037496628,6413.016613620218,37261.989872079575,45591.83817318365,38091.09119967665,1640.3171190672438,5238.717953976831,8244.55239419517,9212.49775403274,192914.97932520532,12105.387152513784,58916.09965379727,62074.40430357069,64330.0738135426
123240.09190047774,24156.022791759326,1.0974774074891385,6405.159803423525,38474.758884315626,44529.75910863631,37649.471517152764,1641.6167881618371,5899.59103751003,8344.36727736266,8893.714393671915,193114.42988291555,11879.415521699095,59813.12806605166,61749.706111120446,64088.96646909496
123339.82951901102,22497.238632468496,2.209366537097132,6328.056532241747,37674.752217516354,44975.672923091966,38231.512853972315,1458.8820843995081,5549.93813331924,7726.357347467682,8340.061000531052,191955.62805170924,11947.156312666666,58388.09006002368,61571.787816835225,64418.731995080496
123912.23445079618,22076.702225851168,0.9998646867432638,6233.273062217644,37941.78594394936,45427.960738577705,38276.2287827373,1449.3366285658979,4810.8931733018535,7567.519800330794,8807.970945258934,191270.48431163887,11967.00235365179,58433.62160322172,61566.43579218397,63814.207481462785
123232.15942479405,24953.33399243581,1.5592150081772504,6447.521657323714,38157.554517319295,44854.556603289,37666.112382137726,1589.186110436983,6210.523741477638,8545.62228175587,9254.906932055175,190667.88796519215,11602.43073501334,59075.09025123117,61211.99439152988,63210.6248859031
123758.57202256517,21682.998193435422,1.768260181727163,6773.042999139067,37802.201660586055,45375.85461365995,37689.58830756974,1542.9928415143736,5693.8572407970105,6520.439570157801,8340.495512158435,191750.1989266763,11834.7838689611,59237.77100000757,61510.74146066903,63548.972239805575
123678.35296858392,22741.606976721334,1.3198193883905096,6592.135606914152,38229.761021096885,44577.90860742602,38058.655609638685,1316.7890259759379,6050.188113625401,7382.887611877451,8531.138887619107,191366.83847868672,11888.8845463217,58699.74694872104,61308.15300272769,63830.26379076279
122755.03508953471,22723.895775747333,1.0936253933197617,6345.369575280632,37281.25604563346,45190.65284803249,37824.200640605755,1439.9702350677583,5425.479620983495,7620.372669015161,8787.549493915896,190786.70632538616,11774.276252796031,58008.45906562946,61501.864221180374,63983.15455754834
123523.63518070927,23270.89141721001,1.7085895367380666,6194.878020946716,38917.79448844794,44791.01326931889,37532.6214891768,1242.0175017039676,5943.7813320771365,8114.5142354158725,8615.721887201322,191656.05599399807,11826.051813511296,59188.77729718417,61197.64338174833,63853.68370984488
124371.50137720119,24118.026919375963,1.4686301535895325,6419.94779321369,38191.548130704905,45436.267336261575,38301.47377262287,1624.227681500308,5473.1109500160655,8203.70865568476,9435.123859778245,190539.50282409627,11703.443831019411,58870.032230762255,61014.18842969086,63322.00596963087
122067.53374564889,24015.0593317385,1.9280086175533286,6224.805634123041,37545.56477504474,44056.214525807205,38085.14977150707,1369.599048797339,6225.4734104994195,8155.89403280796,8893.835659660228,190185.9941413422,11770.439282396268,58447.57022267119,60629.29071893406,63722.24337815398
122801.4000215424,24242.584954238795,2.0847996229793813,6346.232715969937,38526.7358915068,43618.991355656595,37961.50858653767,1529.4031152045175,5721.442906575147,8306.154319281923,9314.615579988165,191990.66073893761,11929.567979489506,59752.37359745492,60818.42714703272,63821.854677623225
123640.86912230667,23638.731792042672,1.974632312635572,6217.162810645614,38360.91861187024,45192.03276348148,37889.997776331074,1571.303585013848,5251.1454757271085,8210.5119440484,9255.380918913343,193343.66098197098,12152.778987189498,59500.37550309686,61850.307524654425,64309.29033037221
122107.01400874567,24392.331021148562,1.529420307284677,6387.5772166931565,37350.186273811494,44161.92014208659,37990.87800001724,1644.9358857508785,5536.90136792906,8124.826796261596,9667.091217567353,189820.22664215174,11718.374957786156,58066.669159907324,60866.36720881724,63571.89093269443
122885.56270053223,24093.428927280194,1.1093738725961886,6500.797484365356,38248.64943588321,44117.996119153,37726.49199182767,1646.3065742774322,5857.603562403097,8351.16148057928,8868.448834046456,191552.53501930943,11990.76103823776,59335.162270467394,61133.00018975839,63473.4229228796
122962.10549472184,23543.32329362799,1.3277356958671607,6295.963075937545,38546.64305964105,44418.45737181187,37527.21965309551,1454.4441278729166,5492.245750331183,7994.209204087801,9200.816227295547,191584.68751365348,11581.828011539546,59783.77457441445,61083.81709817572,63561.00745695074
124505.6296674032,24275.776085170623,1.4913689289130674,6598.588979426511,38633.3866667597,45004.02303367348,38098.149815192664,1631.528355666343,5564.174982846789,8375.046437203435,9324.622302906397,192087.8982967626,11777.499819699737,59588.566160423965,61423.31028541449,63746.345663418186
122872.7394459742,22837.00575813522,1.7779952293354773,6598.703354644106,37920.4136863421,44071.71320798936,38089.97874663425,1500.8320149100362,5400.628848918003,7594.402216871366,8911.159397545896,191300.3111727308,11735.159667100419,59258.40109363838,60870.64448903509,63840.04116606044
123082.30855009354,23723.911447448114,1.4433035080595396,6455.420303817462,37830.9464101313,44691.99167633816,37926.7213508456,1535.2091323999405,5424.812845428615,8076.278563893898,9271.129718990001,190863.01885673407,11851.776907637359,58527.85842389954,61044.94764259,63736.35030921881
122510.4565141303,24512.292966295547,1.8855521253334189,6384.295398130226,37779.15191250959,44166.06156316444,37856.04253833135,1472.5204031444732,6184.454500888913,8465.070935830969,9008.190220680404,190480.19849601656,11579.361843125496,58855.73818230658,61219.507146516255,63164.23147794905
121088.16350260949,24729.25388289047,1.6306106010696362,6266.346461673139,37806.131592335434,43606.13338645901,37218.62804613371,1513.3550639466737,6103.208722707263,8390.046675053287,9369.509410121336,190145.34003626808,11667.001404302751,59277.279991440286,60404.43560695082,63198.754626578484
121978.89265196999,22295.25563938427,0.856500408763787,6206.829470343435,38067.33406032148,44152.11611012346,37334.11742144855,1482.7811187390794,5360.125522586048,7250.138612732009,8712.010407997683,190844.16318199993,11672.651451545842,59021.01010695241,60725.31223744319,63629.85037532996
124721.32718952332,23247.716748142604,2.1883013073977615,6924.536730685456,38147.26135932014,44996.34140091134,38464.30800535412,1578.7575833835158,5441.287191902697,7634.888142722482,9123.505994823545,191804.7808161565,11988.45285447693,59118.540067203554,61290.608306130925,63836.55413450601
124017.36619998133,24880.961446529735,1.3880083945332315,6543.951483630646,38561.78242993499,44998.76103952797,37776.87560949828,1619.7325233570791,6421.930160997959,8179.071340892107,9254.596451129988,192889.09856357388,11869.729226110529,58951.93495032658,61927.1276297603,64546.11056791167
123889.32010064075,21497.489167915406,2.18693470943275,6310.787742175562,38098.307748232015,45062.73154219269,38345.97183787954,1364.237607202926,5255.702037647256,7072.440622654544,8312.081256862984,193451.2328114704,11942.664890908165,59815.43008806118,61523.62102028188,64559.248855801554
121693.37640376561,22558.118845159166,1.7826736996000387,6210.2828081905445,36929.914531785675,44760.07336865635,37638.09292895517,1552.7331801119017,5014.958523353532,7183.6367696657435,9282.465285649692,190464.89617960903,11631.705919793862,58750.03267298392,60980.42090430308,63536.71229000816
124282.83838700145,22948.808826856857,1.330078133936052,6460.056749606365,38138.05897523988,45254.29733526542,38303.69899424463,1448.5465089758513,5437.724149757809,7536.092900079693,9069.757499019903,192513.04369288022,11802.333579889271,59782.50135080447,61097.75432313502,64168.58427552529
124487.53861794305,21463.702149249882,0.9342689615664763,6666.3927279322725,37960.59426960494,45274.67002584535,38475.84692301181,1477.5466102847295,4817.285885257492,7239.588782150336,8464.027474864019,192324.85186376463,11979.696539395181,59077.63266244675,61891.17382793283,63834.98313392973
123529.1474380052,23273.04774488359,1.3844373865871074,6458.857301769662,38838.365322027195,44617.07638996577,37533.58325004101,1508.6678400131482,5711.016823658296,8041.515988892479,8631.033583089113,191302.33380220283,11589.329489413643,59195.97532180363,61113.35684808003,63818.2401895573
123397.93541365315,23486.402610844485,0.9005238135208874,6446.489259788068,38570.76565253001,44251.26336533833,37951.12993304838,1395.8195723782535,5494.220543160722,8202.513163012343,9022.062377271264,190045.69269263008,11764.163952857427,58270.01966372391,60940.83550909564,63560.93860835253
123502.42436787915,22929.806388518533,1.7358581965960784,6429.64017813906,38025.325309904925,44663.26395307399,38281.140786368625,1482.1700077503563,5278.285065688226,7789.607426080397,8958.81720166791,191000.23568163687,11756.387352205033,58757.38992930722,61089.99030195656,63772.20272703687
124062.29580772125,23584.707308519497,1.701076253337446,6625.092735663179,38830.82232975212,44149.52699652104,38261.54822177762,1599.1438295426697,5275.89252398637,7907.845018586809,9393.500608653927,192095.0813527972,11788.700399783167,59579.43923717946,61340.56613204208,63836.689243202265
121332.40596196706,23926.713522330785,2.178902399879836,6279.559705855223,38114.78626954271,43966.245567454185,36734.4525923861,1480.3300447832164,5463.647376198034,8830.661119311768,8879.474025883183,189790.9736714637,11659.967752824567,58896.288401349855,60575.764947844415,62960.16007033583
125122.99094159974,22928.36631728401,2.0774325676663428,6566.529314977575,39468.46624717285,45144.63433185071,37818.24008889051,1455.7062767555951,6145.891088988076,7293.4002155921435,8535.540963359024,192287.5639574199,11897.983254308581,59358.53940909785,61256.13854876794,64156.91550790401
123661.65538940797,23131.63521214839,1.7125878568932649,6599.2271412749105,38712.693492891354,44792.103287986385,37428.857716137565,1485.3994152681967,5444.3541830886725,8041.557756535858,8792.273172239127,190873.38251331358,11666.422933422587,59370.764415240636,60770.49941435976,63443.77302107474
124232.88501849194,22665.258935919308,1.6602224835400097,6312.788924491026,38469.734883459765,45506.48495783845,37939.62305114654,1403.7155004672645,5546.676411776796,7384.295118924876,8872.141885881052,191409.51030941377,11767.206045755182,58982.41861986677,61542.44213048679,63655.51711777849
122629.41867822247,22119.260565508073,1.0449541011784793,6466.491514611977,38467.47939562324,44062.31857398499,37442.32804739959,1608.9064662083963,4788.150836220311,7323.043331284986,8920.016826696812,190955.39696246223,11822.566263407309,59330.720061469794,60959.91985895967,63263.105141997716
123875.04504393306,23247.179043038115,1.4636569511674786,6635.777141547126,37935.940585561875,44781.37018712216,38379.50877014431,1615.5743353616067,5466.134834042423,7868.683718941655,8897.745785602163,190891.69482669132,11835.388650991941,58358.16997548246,61153.293328646505,63912.02700283518
124020.33843757135,24013.636686019974,2.2152057734620145,6544.217707355918,38187.69230104974,45152.11804879337,38069.580584249496,1599.5669765075418,5515.994954325011,8524.144072857642,9040.177916997516,191178.9930917722,11727.517967073987,58728.46355021922,61422.30314678828,63747.975961602555
123644.28767637763,21720.005068807695,1.667354073437691,6462.3266503421155,38864.77782165329,44770.79929939145,37370.47096883178,1306.5586225411942,4961.312252447582,7941.979065952866,8156.211269351103,191770.6382314677,11800.778993266918,59022.617051142406,61756.661949313035,63633.64058448775
121358.682055838,22841.191296508474,1.2669561422877917,6477.938789644616,37026.85142595209,44059.1523344652,37546.90564042079,1500.7553055642109,4911.277771983153,7561.8294672491,9404.977107108818,191159.29491550365,11751.699279753675,59362.50908121737,60669.288480014555,63662.166647801656
123840.19086932015,22472.912779543105,1.559033819729073,6444.9999686761485,37833.99830743861,45179.81138988416,38247.03367368456,1383.5018238365624,5343.187978941849,7703.834129263777,8632.784423916915,191105.69591022545,11738.490279455562,58357.46688897505,61444.95898419696,63987.36395406481
122500.41763941282,23653.753868046573,2.140815306938239,6480.388718518535,37518.19052121168,44080.19842517245,38233.415317519124,1607.5274564604192,5587.4965499757245,7783.5813054615155,9228.895317930022,191157.06290276276,11687.693086072713,59120.76441253295,60781.4934578103,63914.24601159918
123696.38127084229,23912.43737634047,2.209456992552423,6261.5297366698505,38431.96349208223,44699.88055094999,38214.5204964119,1374.0215425141087,5754.642533406654,8211.213126167078,9203.713424632064,193484.35875385985,12114.684457196901,60268.60129026357,61422.945526764066,64055.3378478152
122735.25232111652,24469.92871498493,1.680039787333522,6623.574294940808,37648.116142467916,44586.02213422758,37688.11615580448,1500.4708532823329,5510.527435333484,8860.950636197616,9299.549948925387,191102.11674677767,11720.969632910823,58471.18896509944,61429.72441171802,63956.79025057393
123876.14063498749,22336.072202080177,1.9448392429442036,6419.58460518674,38509.623117615716,44709.94890678116,38023.368504750295,1346.4653046061924,5510.652845116752,7639.107252536852,8403.666222622329,191941.77864743263,12036.756711112064,58612.10657468889,61597.37940547618,64165.7864538936
124022.94071727262,22443.540311669338,1.4599633769263418,6629.480777608223,38471.67533208048,44730.848407305224,38048.849448621986,1427.8132116881602,5264.913100590882,7650.1442688170755,8656.485134337128,190659.99962330595,11756.341900789426,58611.71881713567,61502.01353832338,63260.66154959203
122498.11192556813,22337.434816534067,1.9205694702338714,6508.441248987774,38184.43164761058,44058.399679044145,37505.75302767405,1469.0180775116758,5259.765517367924,7517.088561506152,8622.659926185519,190801.0498546031,11711.463010257085,58881.20887513427,61068.62473396092,63582.57052905525
121925.90298414032,21454.369027096247,1.265481717080357,6204.576773404298,37063.77173054063,44859.57480580231,37661.81094210211,1334.1650456100758,5427.138004588107,7158.933605503204,8040.611236505056,189428.4828139018,11555.186295544963,58085.78493353285,61127.772213637,63057.05453729866
121315.43359890739,22054.860108181412,2.1941668838544106,6607.342290421221,36783.38139456489,44073.5926094319,37603.88323777239,1484.5077393397964,5459.560294573501,6982.927832263512,8613.276449381536,188314.69715038713,11572.781026855711,57713.402171091366,60719.23944013431,62682.40582143599
124340.26485265465,23637.867686431768,2.14597299798469,6654.715280146715,37634.631975808305,45295.2133755647,38716.0938442307,1404.807707815798,5814.531106589426,8268.30959265863,8795.358350465645,191153.974956037,11965.029021143033,57879.56342129634,61717.63865388218,64048.744223450965
125227.8772922716,24473.83596259682,1.934740217977814,6869.536462219665,38815.54127178879,45378.62086032934,38155.79607343605,1667.8125788940993,6337.6846567926605,7931.738109839743,9111.457991589656,191268.36303172092,11879.379147888247,58676.85143251977,61602.071554048125,63644.59553007785
122394.3700483146,23380.59048101136,0.8972001201969696,6336.868875788014,37430.16250527354,44520.504743287056,37950.66771453216,1448.980728757286,4971.901143696504,8209.533216742908,9360.55970269098,192304.8277737899,12083.785276023016,59147.51030085944,61169.81924213954,64332.44263920993
122432.13389714906,23862.925909921036,2.1007647805251857,6507.684714143166,37079.27748487324,44818.48575604791,37939.42626970469,1440.745683182651,5614.470829148426,8515.785802032438,8990.330236248965,190407.99167081233,11643.528263551818,58285.235214016815,61136.86344092452,63779.97490949615
122898.41582274811,23596.11026615613,2.018098192459498,6361.580317135465,37369.938078036066,44545.00324300655,38449.919276895955,1623.1682092572044,5678.968582306669,7573.161932268059,9251.917760959504,190589.7620109244,11747.265848126364,58376.065020534676,60995.50191932916,63872.03198262302
123721.52188466047,21393.692009960163,2.216152111250423,6369.82384797822,39190.44073963694,44313.8830799542,37634.631832608546,1293.2123079212893,5306.708499115644,6988.05341662575,8300.217985257019,190992.8864153276,11986.551460653136,59192.38456557639,60346.330555269786,63733.99952597164
124661.79126072007,21947.721362460805,1.1197241887700107,6747.607676655357,38700.237693389645,44770.05473923635,38315.48090650154,1459.1395916128565,4861.802142290312,7606.346189642173,8587.77371887481,192957.17088950737,12166.633466125097,59247.922401737094,61900.23286706672,64115.452875557276
123181.60967386155,24477.742810046766,1.9948353702737949,6350.638159985622,38314.65092699653,44299.148035359154,37922.48269725159,1541.7834522293654,5298.541558975866,8602.399226884829,9675.410215292955,190868.24076926758,11514.97359738171,59143.413868773176,61246.041797587204,63331.64720037119
121941.56868861437,23619.13420719221,1.1781945857015443,6210.7107190730485,38189.60212899537,44091.10925746952,37274.0115387031,1643.4640750911103,5649.385158484966,7896.166911381235,8999.789459227817,189312.0222000028,11665.023284693903,58343.101930751014,60321.69639730281,63418.42265111519
124189.45643241669,25124.39636979548,2.1409659084689685,6413.731549760901,38947.7889045579,44624.91046729731,37955.08635152146,1537.3255377672458,6305.566232654549,8417.204177061674,9453.063725319793,192569.70709932732,11852.329547104446,59871.57644874601,61154.860792643856,64030.133378030674
120786.61798552342,22385.144172362972,1.0276693715125373,6276.90268717168,37326.56542126594,43863.53431537591,37144.84886260069,1554.01647232131,4879.791522315438,7600.7827423145645,8913.455018402046,190350.3753147632,11831.902015726095,58593.323746531,60792.179775137236,63491.36757999325
124361.88720696686,23668.404405831232,2.159406914412019,6365.381337832428,38611.22991023839,44956.00317313198,38368.49801258403,1319.079323958694,5925.676645679787,7992.155285740634,9028.993501062854,191873.23755279655,11780.496985795047,59519.46711257316,61008.05022569771,63904.26569781204
123210.12831074375,22649.217876580715,1.8087594727632994,6371.627273425907,37786.08251331007,44360.299554759884,38397.38858894588,1363.030292205367,5563.5288976290985,7294.293400556811,8919.412643543877,191338.6707091304,11792.275392159077,58621.14508058008,60965.242538351406,64269.550746176166
122752.37894938902,23327.920397190876,1.8976993577694814,6338.377710348675,38089.098151318874,44340.980452218166,37816.26119909899,1394.4398236579618,5675.204285945054,7764.990737140472,9071.098948176945,192300.89039410558,11995.133697202977,59001.91608405052,61138.926700358636,64508.02049885115
123475.60520891176,22818.479427414648,0.8679425269846849,6424.8311706010645,38351.514385264454,44587.28911457332,37962.205952486496,1558.7042861396797,5309.04339450468,7322.87536720697,9132.6832161627,190641.81772628735,11724.783163325494,59281.367192146376,60950.1015813622,63061.013290368704
124888.51567210455,23980.63190708842,1.193907195409805,6426.97503506793,38243.38679982616,45285.28645904622,38865.49868058721,1543.7922976930531,5720.775410971828,7981.233961086437,9333.260912330508,192097.18016300834,12149.40525156174,58383.28848566751,61291.467711934776,64644.20408367518
123936.74747031606,22342.801855492064,1.9543568881142808,6456.7036900720095,37483.85364418371,45330.655525647744,38557.71408695022,1619.4077482362813,4652.826432255774,7375.362574684599,9198.045104923734,190600.82593294728,11807.364991730694,58224.07401741187,61777.23306298301,63346.489539681774
124256.84360285937,24063.654619018744,0.9306901036623715,6542.411229606261,38540.3788450105,44649.189417209906,38438.44642571784,1512.288155264787,5962.837966583247,8144.176179792034,9105.05598899762,191096.8516820268,11644.379890893264,59297.33900767792,60890.81487590143,63712.01273256043
122936.87275836474,23555.355757262554,1.631812224796376,6421.346442734195,37991.666965010525,44441.35659189793,37950.88577908756,1556.1329713741254,5919.322010959694,7478.844161839062,9126.474961597793,191010.4560844249,11863.094013798744,58810.387880259026,60737.08154928138,64033.64306309829
121061.81399261761,22453.569788640725,1.1717268988330802,6124.593014351426,37786.162124789844,43841.83094092009,37088.721257569545,1425.2903648018487,5483.467202390639,7321.987069265588,8738.934590424804,191664.684636754,12000.61110622371,58843.640292909695,61058.37652002165,64130.572242141556
122921.21151526505,24382.04276009263,1.5675458644403593,6450.053919287872,37917.60008714338,44525.68008696592,37923.80611018293,1501.9161262564835,6613.789305183773,7745.380986213824,9066.09364429237,190564.80823369315,11763.567071021429,59052.50739976106,60930.433125471805,63261.25961040834
123715.49332491556,23808.809405635275,1.1450371693092123,6361.055658632729,37994.647997676315,44552.75018043538,38625.27210840183,1556.3534138097848,5529.4981087812275,8044.553177862048,9248.656247744106,192568.4663262391,11884.970649832661,59019.25198754464,61610.23345573712,64495.783337601686
122168.9100980284,23498.957377686147,1.6777922077129266,6308.039348202664,37885.08823279673,44130.642507538796,37669.75204744491,1520.7076218753177,5827.168444741708,7939.174793534884,8805.605480408241,190789.8041245672,11787.47508671093,59034.67069851823,60537.100999385795,63744.69149500987
123793.52705000805,23876.959543174366,1.8511159231945493,6347.005022889821,38164.20099008059,45438.942830687345,37732.08060482533,1391.63504827235,5518.0351379592585,8815.605046211178,8854.80983634674,192418.0098085051,11742.286810573092,59843.04988609257,61893.515413071495,63453.40451818311
124783.43024848179,22541.57110014529,1.5284097933265668,6616.2941126145415,38846.46152279526,44951.38362007308,38208.83476073598,1468.3689039633848,5566.180026569681,7518.931971293302,8537.321369111069,191130.94085359052,11907.548839070003,58944.45662343626,61161.75875090058,63487.316373715636
123797.57520861788,22437.71836101458,1.625911664823045,6467.653242758463,37716.5654922093,45149.10231014893,38289.01670578044,1433.4364115697404,4847.688937938978,7919.130540160805,8841.361542572935,190735.23430832816,11696.216104972518,58829.21187791685,61166.762286161094,63447.35969217606
120604.6681642998,21194.462432327728,1.8140284652811347,6393.177096300272,36873.49623587118,44229.39981482595,36881.484717912994,1442.5194314574937,5167.038785194881,7199.281405650227,7909.483760320427,189337.59127179193,11810.319537574693,57881.962006031994,60947.731363055675,63022.46833841213
122584.52485817071,22527.817985951988,1.4750807155436374,6238.417506116472,38294.54467708234,44406.129865350034,37531.71339036343,1445.0915302130913,5238.872837096824,7561.986487027487,8842.046831683308,191482.80303585256,11791.810153644756,59343.15305854532,61156.95819779818,63666.50704607505
122722.7746302951,24307.082178162407,1.4501135332929451,6423.2872320858605,37065.03468909133,44596.55715547542,38441.74733213931,1659.5934282818034,5825.868354311809,8118.207281500408,9298.401587467188,190301.1498383862,11718.262483491015,57562.460566948335,61493.05214485431,63932.038469581435
122484.65957901519,22908.729948958473,1.2777419654422215,6417.404412379617,37309.94787879817,44701.98802742587,37934.541615992894,1495.6186219720198,5115.974056359821,7967.697938021497,8931.41085978365,190646.7875051369,11791.573730867804,58761.95806950581,61159.526019312005,63401.76303241052
120645.27054085076,20214.924953815436,1.8278082106316267,6145.9863080652585,37744.52696814692,43652.01684481313,36894.33069197031,1342.4856853138879,4533.697021307356,6900.368198717493,7955.357876300043,189364.55206466757,11449.880934653718,59281.43315762889,60811.06482713614,62269.52611537689
122191.93734844122,22941.960888466343,1.2000619923579872,6424.418782121214,37760.69863266659,44230.62305789704,37563.546330566205,1499.5543945081147,5663.525126859041,7690.780618532958,8647.384000153143,191989.205370713,11954.32683773529,59150.27749482768,61184.359671661645,64093.46213901441
121734.42116650629,22676.56009355246,1.3164908745159718,6201.904770719771,37648.59112872111,43970.938381454005,37758.75051772111,1443.6273527343383,5461.931371916354,7820.616201653982,8546.892731149295,189651.06443620386,11679.798029127649,57757.147349984385,60435.63869465642,64106.20388612546
123198.19408769924,22508.01189761454,1.390001583944447,6280.977474759394,38224.12459884679,44751.65822247352,37823.13304861464,1283.4883076838964,5812.294822632775,7547.275242932219,8429.106442240112,191501.59512926685,11512.587583504632,59457.3462160984,61044.54947506577,63848.44250902818
122897.98450833313,25755.848878658417,2.0842188445518417,6445.448572509471,37466.81370591358,45113.97436467327,37748.137159483194,1707.332826248788,6017.5160315881985,8973.179512514489,9746.514171053133,190387.48143811128,11716.043449139963,58251.14524483242,60953.62480032665,63851.85091496145
123276.34258318898,22412.990497893683,1.8030647230224492,6334.998665910611,38359.05201436092,44821.17279668529,37691.90012023281,1568.155714071521,4748.272678105471,7921.310845263493,8765.140898979884,190082.8791454034,11473.489679662998,58603.94117959399,61546.82975792641,63001.386786978066
124483.65936211818,21422.679313472778,1.8833277327442601,6671.877425773762,39004.5490450151,44415.58681286439,38185.610630176954,1401.4435762249784,4939.938902692921,7073.92184271182,8536.73807061296,191911.95935730028,11753.520189024839,59718.276774145554,61198.7979121531,63684.95340424643
122981.07218837833,24195.959562444794,1.6589156801927414,6351.251832336833,37752.872518737306,44888.03389623018,37941.42266384294,1591.3694064947479,5638.917168616823,8144.647038928372,9449.77812273263,190868.36498300536,11736.30436136923,59389.93416200093,60956.85876511081,63261.9843685851
122963.83229965603,22608.35711765812,1.9901261471175569,6546.387310467841,37712.98180123825,45107.228851122505,37452.60938931476,1414.1684403214188,5668.59388780959,7385.635696149011,8663.583606754892,191238.14400100437,11914.268697863072,58484.93048031092,61364.54255854872,63883.206050308814
123584.6821863713,20542.04381427421,1.2911136244130894,6476.4628273053995,38606.709338631525,44416.75430681311,37883.05192375646,1317.090664675274,4551.344177260526,6882.47722654094,8296.444318291153,191872.25113372816,11783.993928281778,59209.48708240858,61078.83843843973,64162.39164070418
123881.29848556266,25090.780260773365,1.5214523065070358,6640.3766415354,37443.41057894822,45827.93100932024,37966.3168627959,1572.3703646318356,5961.531676365845,9038.595392815896,9254.372817025598,192500.8193569774,11930.169539198263,59027.401764698945,61968.37715327187,64081.01971381549
122131.13291727589,22634.752883664227,1.7699134206703657,6523.168572100728,37214.66537851783,44530.50299459519,37665.490712196115,1444.4344223585326,5093.121135115442,7992.531801042308,8718.230416530843,190084.83307520268,11786.894675492807,57984.914042329016,61247.80276916337,63420.010431525014
123303.45667106721,23359.153570599992,1.221116178537615,6260.933921012465,38865.35166361117,44381.651295408934,37628.87921189482,1552.0148780264938,5765.69443739528,7510.503902444118,9061.626313063613,192233.94142476114,12107.305170047985,59361.13544818395,61182.568485950665,63985.77159993407
122854.06586835391,23092.62247938042,1.6384092989767474,6411.444667892813,38440.96169396137,44306.19834367602,37500.71883235757,1541.384857027926,5232.494582720504,7694.181432270649,9172.760441215947,189312.14840557694,11708.380571391363,58208.52596997179,60795.492258740465,63056.43403247428
122941.98361553728,22789.915861887675,2.0702985722514025,6508.876733929935,38090.76209990218,44372.60844980363,37730.939405070116,1402.5077585365095,4940.818907914186,7924.929533573484,9119.9494069501,190389.47255609566,11919.054015136333,58706.68638551331,61069.31271792891,63092.44200683869
121779.91374513903,21221.117065172384,0.838056269126211,6449.781329266181,37615.771447088926,44200.88813672318,37357.43702048966,1317.278276399773,5302.3120310613585,7192.179522503524,7931.66254792473,190318.0676424759,11680.068770944255,58691.802558033756,61198.988401742805,63139.59983448916
123509.5328405771,23241.650757068117,1.0048486371315564,6428.7043891516605,38350.01942513528,44505.73194373132,38042.56467613155,1613.4531404573756,5373.630690447376,7815.231186224991,9026.654401253269,193094.54542932575,11945.359711836627,60154.109174008176,61163.93907157156,64170.27151895837
121060.93925066663,21688.21420443942,1.8232115633221913,6359.509942944096,37651.467827140594,43654.75025985773,37101.6744709137,1417.8137228055034,5707.812897811207,6835.059921066835,8190.1536491963225,188871.99035788217,11678.836686858016,58440.79141176932,60445.03097959603,62659.106150812906
123073.18136218358,21358.850403020493,1.4823032720541782,6344.792058149741,38266.467750866665,44508.648022442096,37751.35624812756,1384.7347942975055,5081.172495178926,6668.7286196411915,8645.72525742216,190644.94067810252,11808.212318240336,58994.956553933924,60694.83983100557,63497.8384160496
124201.35602540796,22663.060147729397,2.1466538365329413,6511.750791434819,38807.639201268714,44470.339004393005,38190.912181417705,1316.8624744560464,5809.958732102007,7606.244095711117,8492.120831293736,190989.94444775226,11638.534664708211,59186.11906645521,60802.58816912186,63643.53895482963
121675.37777107481,23718.41320010209,1.2314800786804143,6374.974762403713,37063.23757811952,44367.26494119208,37686.70982089148,1517.5328696463678,5490.052053064995,8077.011502687322,9238.155617314476,190644.84247065545,11695.059719131898,58778.49129111895,61210.48101932557,63365.55131306123
