blockNum,preds,calibPreds
170310106001004,0.5868045495369187,0.4939348260977462
170310106001004,0.5868045495369187,0.4939348260977462
170310106001007,0.6841766715118067,0.5727708074329662
170310106001014,0.4320094146788326,0.3803025089773462
170310106001014,0.4320094146788326,0.3803025089773462
170310106001016,0.3981979990474076,0.3564296296836243
170310106002005,0.4005569174147874,0.3580906481023224
170310106002005,0.4005569174147874,0.3580906481023224
170310106002005,0.4005569174147874,0.3580906481023224
170310106003000,0.5753330209122012,0.4851266111850014
170310106003000,0.5753330209122012,0.4851266111850014
170310106003000,0.5753330209122012,0.4851266111850014
170310106003000,0.5753330209122012,0.4851266111850014
170310106003000,0.5753330209122012,0.4851266111850014
170310106003000,0.5753330209122012,0.4851266111850014
170310106003008,0.474188287417457,0.41038853866983993
170310106003008,0.474188287417457,0.41038853866983993
170310106003008,0.474188287417457,0.41038853866983993
170310106003008,0.474188287417457,0.41038853866983993
170310106003008,0.474188287417457,0.41038853866983993
170310106003008,0.474188287417457,0.41038853866983993
170310106003008,0.474188287417457,0.41038853866983993
170310106003008,0.474188287417457,0.41038853866983993
170310106003009,0.5030481343175394,0.43126916185666303
170310106003009,0.5030481343175394,0.43126916185666303
170310106003010,0.4110397494499245,0.3654789397753291
170310106003010,0.4110397494499245,0.3654789397753291
170310106003010,0.4110397494499245,0.3654789397753291
170310106003010,0.4110397494499245,0.3654789397753291
170310106003010,0.4110397494499245,0.3654789397753291
170310106003010,0.4110397494499245,0.3654789397753291
170310106003010,0.4110397494499245,0.3654789397753291
170310106004003,0.5839674694610111,0.4917486538928528
170310106004003,0.5839674694610111,0.4917486538928528
170310106004003,0.5839674694610111,0.4917486538928528
170310106004003,0.5839674694610111,0.4917486538928528
170310106004003,0.5839674694610111,0.4917486538928528
170310106004003,0.5839674694610111,0.4917486538928528
170310106004003,0.5839674694610111,0.4917486538928528
170310106004003,0.5839674694610111,0.4917486538928528
170310106004003,0.5839674694610111,0.4917486538928528
170310106004013,0.8768675498323816,0.7685864316037734
170310106004013,0.8768675498323816,0.7685864316037734
170310106004013,0.8768675498323816,0.7685864316037734
170310106001008,0.5123249954005363,0.4380454316830396
170310106001008,0.5123249954005363,0.4380454316830396
170310106001008,0.5123249954005363,0.4380454316830396
170310106001008,0.5123249954005363,0.4380454316830396
170310106001015,0.5141302242801802,0.4393680798208042
170310107012017,0.5145462705486937,0.4396730979754502
170310107012017,0.5145462705486937,0.4396730979754502
170310107012017,0.5145462705486937,0.4396730979754502
170310107012018,0.5962340507262669,0.5012390784320295
170310107012018,0.5962340507262669,0.5012390784320295
170310107012018,0.5962340507262669,0.5012390784320295
170310107011002,0.7568859739658504,0.6382742292572252
170310107011012,0.7117453411600339,0.5967816601272756
170310107011012,0.7117453411600339,0.5967816601272756
170310107011012,0.7117453411600339,0.5967816601272756
170310107011015,0.8177127537212021,0.6997756022280374
170310107021005,0.6369955092326774,0.5335583554668423
170310107021005,0.6369955092326774,0.5335583554668423
170310107021006,0.6642927383104731,0.5559799216761345
170310107021007,0.481754090608985,0.41583560681069787
170310107022003,0.563093088117939,0.4758168756408921
170310107023000,0.7018203623836932,0.588032969913782
170310107023000,0.7018203623836932,0.588032969913782
170310107023000,0.7018203623836932,0.588032969913782
170310107023000,0.7018203623836932,0.588032969913782
170310107023007,0.5914366853155533,0.4975155258714521
170310107023009,0.6860477888445284,0.5743725481957167
170310107022007,0.6348602667139269,0.5318326228319333
170310107022007,0.6348602667139269,0.5318326228319333
170310107023008,0.5528623877254686,0.46810099060067706
170310107023008,0.5528623877254686,0.46810099060067706
170310201001006,0.12167850696024574,0.15132027509584162
170310201001014,0.20254955290847132,0.21614097295886914
170310201001022,0.30486135496066935,0.29068695313675674
170310201001025,0.30065666344920905,0.2877021306067239
170310201001025,0.30065666344920905,0.2877021306067239
170310201001025,0.30065666344920905,0.2877021306067239
170310201002005,0.9106250118488138,0.8139545281497194
170310202001005,0.1266754052307797,0.15559906870756862
170310202001005,0.1266754052307797,0.15559906870756862
170310202001005,0.1266754052307797,0.15559906870756862
170310202001005,0.1266754052307797,0.15559906870756862
170310202001009,0.08016201169669424,0.11347103537386168
170310202001009,0.08016201169669424,0.11347103537386168
170310202001009,0.08016201169669424,0.11347103537386168
170310202001009,0.08016201169669424,0.11347103537386168
170310202001014,0.1016588917425193,0.13364390993073968
170310202002002,0.15563226585821088,0.17955964716026887
170310202002002,0.15563226585821088,0.17955964716026887
170310202002002,0.15563226585821088,0.17955964716026887
170310202002002,0.15563226585821088,0.17955964716026887
170310202002003,0.1258845970696587,0.15492508636952268
170310202002003,0.1258845970696587,0.15492508636952268
170310202002003,0.1258845970696587,0.15492508636952268
170310202002011,0.1398830115116424,0.16669165456353305
170310202002011,0.1398830115116424,0.16669165456353305
170310202002011,0.1398830115116424,0.16669165456353305
170310202002011,0.1398830115116424,0.16669165456353305
170310202002011,0.1398830115116424,0.16669165456353305
170310202002011,0.1398830115116424,0.16669165456353305
170310202002011,0.1398830115116424,0.16669165456353305
170310202002011,0.1398830115116424,0.16669165456353305
170310202002012,0.14225213486272625,0.16865079562772767
170310202002012,0.14225213486272625,0.16865079562772767
170310202002012,0.14225213486272625,0.16865079562772767
170310202002012,0.14225213486272625,0.16865079562772767
170310202003014,0.028649194993298654,0.05588653914794533
170310202003014,0.028649194993298654,0.05588653914794533
170310202003014,0.028649194993298654,0.05588653914794533
170310202003036,0.04663272866823309,0.07818138040904606
170310202004005,0.18410881493590747,0.2020278289524993
170310202004005,0.18410881493590747,0.2020278289524993
170310202004005,0.18410881493590747,0.2020278289524993
170310202004005,0.18410881493590747,0.2020278289524993
170310202004007,0.07707281330870885,0.11044463195004811
170310202004007,0.07707281330870885,0.11044463195004811
170310202004007,0.07707281330870885,0.11044463195004811
170310202004008,0.12440212366714776,0.15365843499598442
170310202004008,0.12440212366714776,0.15365843499598442
170310202004014,0.0815393591026563,0.11480885747044552
170310202004014,0.0815393591026563,0.11480885747044552
170310202004014,0.0815393591026563,0.11480885747044552
170310202004014,0.0815393591026563,0.11480885747044552
170310202004024,0.09390172508599137,0.12652730783876134
170310202004024,0.09390172508599137,0.12652730783876134
170310202004024,0.09390172508599137,0.12652730783876134
170310202004024,0.09390172508599137,0.12652730783876134
170310202004039,0.12137486446281531,0.15105870102172927
170310202004044,0.0923799229229324,0.12511100230353955
170310202004044,0.0923799229229324,0.12511100230353955
170310202004044,0.0923799229229324,0.12511100230353955
170310202004044,0.0923799229229324,0.12511100230353955
170310202004044,0.0923799229229324,0.12511100230353955
170310202004044,0.0923799229229324,0.12511100230353955
170310202001013,0.12205944483571485,0.15164817646028522
170310202001013,0.12205944483571485,0.15164817646028522
170310202001013,0.12205944483571485,0.15164817646028522
170310202001013,0.12205944483571485,0.15164817646028522
170310202003015,0.028665461765309597,0.0559084445859152
170310202003015,0.028665461765309597,0.0559084445859152
170310202003015,0.028665461765309597,0.0559084445859152
170310202003015,0.028665461765309597,0.0559084445859152
170310202003015,0.028665461765309597,0.0559084445859152
170310202003015,0.028665461765309597,0.0559084445859152
170310202004013,0.13164842770665297,0.15981116269185988
170310202004013,0.13164842770665297,0.15981116269185988
170310202004016,0.06082450391936278,0.09385333547909575
170310202004016,0.06082450391936278,0.09385333547909575
170310202004016,0.06082450391936278,0.09385333547909575
170310202004016,0.06082450391936278,0.09385333547909575
170310202004016,0.06082450391936278,0.09385333547909575
170310202004016,0.06082450391936278,0.09385333547909575
170310203013024,0.20790249726958465,0.22018455620163757
170310203013024,0.20790249726958465,0.22018455620163757
170310203013025,0.080299336894046,0.1136047327476109
170310203012002,0.11171000831133093,0.14263264527966946
170310203012002,0.11171000831133093,0.14263264527966946
170310203012002,0.11171000831133093,0.14263264527966946
170310203012002,0.11171000831133093,0.14263264527966946
170310203012002,0.11171000831133093,0.14263264527966946
170310203012002,0.11171000831133093,0.14263264527966946
170310203012002,0.11171000831133093,0.14263264527966946
170310203013007,0.03485542984409151,0.06398106035746327
170310203013007,0.03485542984409151,0.06398106035746327
170310203013007,0.03485542984409151,0.06398106035746327
170310203013007,0.03485542984409151,0.06398106035746327
170310203013007,0.03485542984409151,0.06398106035746327
170310203013010,0.029198733061378768,0.05662439418982691
170310203013014,0.0586620636961761,0.09154656882297482
170310203013014,0.0586620636961761,0.09154656882297482
170310203013014,0.0586620636961761,0.09154656882297482
170310203013014,0.0586620636961761,0.09154656882297482
170310203013015,0.06433641168676896,0.09754573723728728
170310203012008,0.051234804021868974,0.0834100338866463
170310203012008,0.051234804021868974,0.0834100338866463
170310203013006,0.03485542984409151,0.06398106035746327
170310203013006,0.03485542984409151,0.06398106035746327
170310203021006,0.27142602237426305,0.26682006635187905
170310203021006,0.27142602237426305,0.26682006635187905
170310203021006,0.27142602237426305,0.26682006635187905
170310203022004,0.11320849208290606,0.14395227704739222
170310203022007,0.09719465889828949,0.12956880205796442
170310203022007,0.09719465889828949,0.12956880205796442
170310203022007,0.09719465889828949,0.12956880205796442
170310203022007,0.09719465889828949,0.12956880205796442
170310203022010,0.07593560213905282,0.10932122107901705
170310203022010,0.07593560213905282,0.10932122107901705
170310203022010,0.07593560213905282,0.10932122107901705
170310203022010,0.07593560213905282,0.10932122107901705
170310203022010,0.07593560213905282,0.10932122107901705
170310203022010,0.07593560213905282,0.10932122107901705
170310203022014,0.09193697478773188,0.12469745416545756
170310203023010,0.10858793101596853,0.13986669923145092
170310203023010,0.10858793101596853,0.13986669923145092
170310203023010,0.10858793101596853,0.13986669923145092
170310203023010,0.10858793101596853,0.13986669923145092
170310203023010,0.10858793101596853,0.13986669923145092
170310203023010,0.10858793101596853,0.13986669923145092
170310203023012,0.1591562761934886,0.18239187127339868
170310203023022,0.11713785055091519,0.14738917556201084
170310203023022,0.11713785055091519,0.14738917556201084
170310203023022,0.11713785055091519,0.14738917556201084
170310203023022,0.11713785055091519,0.14738917556201084
170310203023022,0.11713785055091519,0.14738917556201084
170310203023022,0.11713785055091519,0.14738917556201084
170310203023022,0.11713785055091519,0.14738917556201084
170310204003011,0.3222927179171359,0.3030231117689936
170310204001005,0.05050967972603493,0.0825963695693654
170310204001005,0.05050967972603493,0.0825963695693654
170310204001005,0.05050967972603493,0.0825963695693654
170310204001012,0.046788086001838924,0.07836048062074509
170310204001012,0.046788086001838924,0.07836048062074509
170310204002000,0.20605395422032047,0.2187906753217046
170310204002000,0.20605395422032047,0.2187906753217046
170310204002000,0.20605395422032047,0.2187906753217046
170310204002000,0.20605395422032047,0.2187906753217046
170310204002005,0.23477973882460945,0.24018516250021774
170310204002005,0.23477973882460945,0.24018516250021774
170310204002005,0.23477973882460945,0.24018516250021774
170310204002006,0.17969458610022426,0.19860298502548066
170310204002006,0.17969458610022426,0.19860298502548066
170310204002006,0.17969458610022426,0.19860298502548066
170310204002006,0.17969458610022426,0.19860298502548066
170310204002006,0.17969458610022426,0.19860298502548066
170310204002006,0.17969458610022426,0.19860298502548066
170310204002022,0.15365968836288746,0.1779671746561343
170310204002022,0.15365968836288746,0.1779671746561343
170310204003001,0.3106474553807006,0.29478813121367015
170310204003001,0.3106474553807006,0.29478813121367015
170310204003001,0.3106474553807006,0.29478813121367015
170310204003007,0.3109520684815328,0.2950038520909815
170310204003008,0.10899042325651165,0.14022455670377057
170310204003008,0.10899042325651165,0.14022455670377057
170310204003008,0.10899042325651165,0.14022455670377057
170310204003008,0.10899042325651165,0.14022455670377057
170310204003008,0.10899042325651165,0.14022455670377057
170310204003000,0.24602789231940936,0.2484274629559693
170310204003009,0.16525196805356035,0.18725403192350926
170310205001000,0.48765795776287435,0.4200988618756137
170310205002000,0.13742472440818687,0.16464936406424405
170310205002000,0.13742472440818687,0.16464936406424405
170310205002000,0.13742472440818687,0.16464936406424405
170310205002000,0.13742472440818687,0.16464936406424405
170310205002000,0.13742472440818687,0.16464936406424405
170310205002001,0.2109504047454106,0.22247722394558742
170310205002005,0.16993223472594077,0.1909570833119051
170310205002005,0.16993223472594077,0.1909570833119051
170310205004006,0.386550692325744,0.348234656558157
170310205003001,0.4605748577002955,0.4006298655412946
170310205003001,0.4605748577002955,0.4006298655412946
170310205004004,0.24543034703437006,0.2479912469602239
170310205004004,0.24543034703437006,0.2479912469602239
170310206011012,0.1196670302607098,0.14958403110617885
170310206011012,0.1196670302607098,0.14958403110617885
170310206011012,0.1196670302607098,0.14958403110617885
170310206011014,0.07614512755533442,0.10952858995846329
170310206011014,0.07614512755533442,0.10952858995846329
170310206012006,0.12297874248070484,0.15243830429981559
170310206012019,0.23085915338434337,0.23729601903928188
170310206013000,0.2642953239093693,0.2616833304037369
170310206013000,0.2642953239093693,0.2616833304037369
170310206013000,0.2642953239093693,0.2616833304037369
170310206013002,0.22861891874265317,0.23564113012697466
170310206013002,0.22861891874265317,0.23564113012697466
170310206013002,0.22861891874265317,0.23564113012697466
170310206013002,0.22861891874265317,0.23564113012697466
170310206013002,0.22861891874265317,0.23564113012697466
170310206013002,0.22861891874265317,0.23564113012697466
170310206013002,0.22861891874265317,0.23564113012697466
170310206013005,0.14546602696399502,0.17129472427175832
170310206013004,0.21409039680402087,0.2248320913874168
170310206013004,0.21409039680402087,0.2248320913874168
170310206024000,0.03431321450399827,0.06329330805380456
170310206024000,0.03431321450399827,0.06329330805380456
170310206024000,0.03431321450399827,0.06329330805380456
170310206024000,0.03431321450399827,0.06329330805380456
170310206024000,0.03431321450399827,0.06329330805380456
170310206024008,0.03533160336159891,0.06458223975847431
170310206024008,0.03533160336159891,0.06458223975847431
170310206024008,0.03533160336159891,0.06458223975847431
170310206024008,0.03533160336159891,0.06458223975847431
170310206024008,0.03533160336159891,0.06458223975847431
170310206024011,0.03812354139190166,0.06805676479362027
170310206024011,0.03812354139190166,0.06805676479362027
170310206022001,0.05477460404290946,0.0873311788417652
170310206022007,0.0627629582315814,0.09589941550755149
170310206022007,0.0627629582315814,0.09589941550755149
170310206024005,0.032865186994199824,0.06143940742551287
170310206024005,0.032865186994199824,0.06143940742551287
170310207011000,0.23313777172972927,0.2389762427328485
170310207011009,0.42595628408224473,0.37601639831135286
170310207011012,0.27849224833895747,0.27189217596059867
170310207011012,0.27849224833895747,0.27189217596059867
170310207011012,0.27849224833895747,0.27189217596059867
170310207011012,0.27849224833895747,0.27189217596059867
170310207011012,0.27849224833895747,0.27189217596059867
170310207011012,0.27849224833895747,0.27189217596059867
170310207011013,0.22542271320876395,0.2332748116541613
170310207011013,0.22542271320876395,0.2332748116541613
170310207011013,0.22542271320876395,0.2332748116541613
170310207011023,0.1698026675491604,0.19085490756393209
170310207011023,0.1698026675491604,0.19085490756393209
170310207011023,0.1698026675491604,0.19085490756393209
170310207011023,0.1698026675491604,0.19085490756393209
170310207011023,0.1698026675491604,0.19085490756393209
170310207011025,0.21987589298191568,0.22915298109852286
170310207011025,0.21987589298191568,0.22915298109852286
170310207011026,0.3658770957266778,0.3337037680972663
170310207011026,0.3658770957266778,0.3337037680972663
170310207011026,0.3658770957266778,0.3337037680972663
170310207012001,0.36522581011412136,0.3332460800416902
170310207012001,0.36522581011412136,0.3332460800416902
170310207012003,0.36002516658018546,0.3295911200220231
170310207012003,0.36002516658018546,0.3295911200220231
170310207012010,0.48920145318581554,0.4212153578120636
170310207011017,0.33098083787953414,0.3091531004673638
170310207021009,0.20460600472704016,0.21769703216706812
170310207021009,0.20460600472704016,0.21769703216706812
170310207021009,0.20460600472704016,0.21769703216706812
170310207021013,0.14484563766513192,0.17078556993630964
170310207021013,0.14484563766513192,0.17078556993630964
170310207021013,0.14484563766513192,0.17078556993630964
170310207021016,0.07840360328361418,0.11175283838649756
170310207021016,0.07840360328361418,0.11175283838649756
170310207021016,0.07840360328361418,0.11175283838649756
170310207021016,0.07840360328361418,0.11175283838649756
170310207021016,0.07840360328361418,0.11175283838649756
170310207021021,0.2636333859694088,0.2612054941758635
170310207022011,0.16630460714195217,0.18808910570249493
170310207022011,0.16630460714195217,0.18808910570249493
170310207022013,0.19540798076810706,0.2107105313948118
170310207024003,0.12278280372597472,0.15227003594963123
170310207024003,0.12278280372597472,0.15227003594963123
170310207021010,0.13349481388468398,0.1613638519917269
170310207021010,0.13349481388468398,0.1613638519917269
170310207023009,0.1981883553079702,0.2128297497274966
170310207023009,0.1981883553079702,0.2128297497274966
170310207023009,0.1981883553079702,0.2128297497274966
170310208011009,0.12868196370995844,0.15730399185056662
170310208011009,0.12868196370995844,0.15730399185056662
170310208011013,0.2329813861557919,0.23886102181257318
170310208011013,0.2329813861557919,0.23886102181257318
170310208011013,0.2329813861557919,0.23886102181257318
170310208011016,0.14670582086007655,0.17231051630232244
170310208012005,0.2316460368235237,0.23787659713270515
170310208012006,0.13280692284621598,0.16078607065745074
170310208012006,0.13280692284621598,0.16078607065745074
170310208012006,0.13280692284621598,0.16078607065745074
170310208012016,0.14011984656203125,0.16688790115632726
170310208012016,0.14011984656203125,0.16688790115632726
170310208012016,0.14011984656203125,0.16688790115632726
170310208012016,0.14011984656203125,0.16688790115632726
170310208013000,0.19599922110547674,0.21116172729948393
170310208013000,0.19599922110547674,0.21116172729948393
170310208013000,0.19599922110547674,0.21116172729948393
170310208013000,0.19599922110547674,0.21116172729948393
170310208013002,0.1536368760543395,0.17794872761821254
170310208013002,0.1536368760543395,0.17794872761821254
170310208013008,0.1768897088998147,0.19641656120430398
170310208013008,0.1768897088998147,0.19641656120430398
170310208013008,0.1768897088998147,0.19641656120430398
170310208013008,0.1768897088998147,0.19641656120430398
170310208013008,0.1768897088998147,0.19641656120430398
170310208014007,0.20214970214884898,0.21583802866856405
170310208014007,0.20214970214884898,0.21583802866856405
170310208014012,0.3480258657871498,0.3211546380840269
170310208011004,0.3534839700837493,0.3249929539701594
170310208011004,0.3534839700837493,0.3249929539701594
170310208012011,0.3045791643739757,0.29048675605889873
170310208012011,0.3045791643739757,0.29048675605889873
170310208012011,0.3045791643739757,0.29048675605889873
170310208013004,0.12035937854259715,0.15018256560116425
170310208013004,0.12035937854259715,0.15018256560116425
170310208013010,0.19943402370199725,0.21377710440059777
170310208023019,0.23107958547030538,0.2374586946594454
170310208024009,0.24159204814828505,0.2451849461890055
170310208021002,0.1135002566844383,0.1442086337212289
170310208021002,0.1135002566844383,0.1442086337212289
170310208022002,0.11162673241899435,0.14255916020019355
170310208022009,0.21725254589883125,0.22719656471045352
170310208022009,0.21725254589883125,0.22719656471045352
170310208022009,0.21725254589883125,0.22719656471045352
170310208022009,0.21725254589883125,0.22719656471045352
170310208022009,0.21725254589883125,0.22719656471045352
170310208022015,0.13312096205677948,0.16104994308234727
170310208022015,0.13312096205677948,0.16104994308234727
170310208023006,0.37030858391000687,0.33681792489819307
170310208023006,0.37030858391000687,0.33681792489819307
170310208021004,0.2180945449677939,0.2278250070477132
170310208021004,0.2180945449677939,0.2278250070477132
170310208021004,0.2180945449677939,0.2278250070477132
170310208021013,0.2000691690730103,0.21425965229281385
170310208021013,0.2000691690730103,0.21425965229281385
170310208022001,0.5066368436678819,0.43388650105882
170310208024010,0.12062280701399553,0.1504100442093108
170310208024013,0.21606030214007743,0.2263058846270691
170310208024016,0.12069493745403392,0.15047230665685749
170310208024016,0.12069493745403392,0.15047230665685749
170310208024016,0.12069493745403392,0.15047230665685749
170310208024016,0.12069493745403392,0.15047230665685749
170310208024016,0.12069493745403392,0.15047230665685749
170310208024016,0.12069493745403392,0.15047230665685749
170310209011000,0.3723395490216329,0.3382451703757466
170310209011000,0.3723395490216329,0.3382451703757466
170310209011000,0.3723395490216329,0.3382451703757466
170310209012003,0.28346938027542334,0.27545477176996586
170310209012003,0.28346938027542334,0.27545477176996586
170310209012003,0.28346938027542334,0.27545477176996586
170310209012006,0.26481438159772364,0.26205790324420003
170310209012006,0.26481438159772364,0.26205790324420003
170310209012006,0.26481438159772364,0.26205790324420003
170310209013013,0.23823720080016297,0.24272584579979078
170310209021007,0.4033898965872861,0.3600861704449207
170310209021018,0.3757364521480723,0.3406324353260889
170310209021018,0.3757364521480723,0.3406324353260889
170310209022009,0.6088218195575228,0.5110855017583257
170310301012000,0.7535729522292989,0.6351242735609888
170310301012000,0.7535729522292989,0.6351242735609888
170310301022001,0.6239248544484799,0.523053991886347
170310301022001,0.6239248544484799,0.523053991886347
170310301023000,0.509210532547171,0.4357666651592204
170310301023000,0.509210532547171,0.4357666651592204
170310301023000,0.509210532547171,0.4357666651592204
170310301023002,0.5139371862959777,0.4392265812750498
170310301023002,0.5139371862959777,0.4392265812750498
170310301032005,0.7492502597954172,0.6310411253563073
170310301041004,0.9069934996341156,0.8087882515627993
170310302001010,0.48336108909932396,0.4169949065300033
170310302001010,0.48336108909932396,0.4169949065300033
170310302001010,0.48336108909932396,0.4169949065300033
170310302001016,0.26493422844982495,0.2621443744126154
170310302001016,0.26493422844982495,0.2621443744126154
170310302001016,0.26493422844982495,0.2621443744126154
170310302001016,0.26493422844982495,0.2621443744126154
170310302001016,0.26493422844982495,0.2621443744126154
170310302001016,0.26493422844982495,0.2621443744126154
170310302001016,0.26493422844982495,0.2621443744126154
170310302002012,0.5706950287071796,0.48158851879735326
170310302002012,0.5706950287071796,0.48158851879735326
170310302002012,0.5706950287071796,0.48158851879735326
170310302002012,0.5706950287071796,0.48158851879735326
170310302002012,0.5706950287071796,0.48158851879735326
