Address,City,State,Zip,Date Sampled,1st Draw,2-3 Minute,5 Minute,sequential,Address2,cxy_lon,cxy_lat,cxy_state_id,cxy_county_id,cxy_tract_id,cxy_block_id
930 N LAKE SHORE DR,Chicago,IL,,2016-10-18T00:00:00Z,< 1,< 1,< 1,FALSE,949 N LAKE SHORE DR,NA,NA,NA,NA,NA,NA
930 N LAKE SHORE DR,Chicago,IL,,2019-06-16T00:00:00Z,< 1,< 1,< 1,FALSE,949 N LAKE SHORE DR,NA,NA,NA,NA,NA,NA
930 N LAKE SHORE DR,Chicago,IL,,2019-09-13T00:00:00Z,1.3,< 1,< 1,FALSE,949 N LAKE SHORE DR,NA,NA,NA,NA,NA,NA
930 N LAKE SHORE DR,Chicago,IL,,2020-12-08T00:00:00Z,< 1,< 1,< 1,FALSE,949 N LAKE SHORE DR,NA,NA,NA,NA,NA,NA
930 N LAKE SHORE DR,Chicago,IL,,2021-09-05T09:46:00Z,<1.0,<1.0,<1.0,FALSE,949 N LAKE SHORE DR,NA,NA,NA,NA,NA,NA
930 N LAKE SHORE DR,Chicago,IL,,2021-09-27T06:41:00Z,<1.0,<1.0,<1.0,FALSE,949 N LAKE SHORE DR,NA,NA,NA,NA,NA,NA
930 N LAKE SHORE DR APT 920,Chicago,IL,,2020-11-02T00:00:00Z,< 1,< 1,< 1,FALSE,949 N LAKE SHORE DR APT 920,NA,NA,NA,NA,NA,NA
930 S PLYMOUTH CT,Chicago,IL,,2020-11-09T00:00:00Z,< 1,< 1,< 1,FALSE,949 S PLYMOUTH CT,-87.62850744599996,41.87023913000007,17,31,839000,3004
930 W COLLEGE PKWY,Chicago,IL,,2019-12-01T00:00:00Z,< 1,< 1,< 1,FALSE,949 W COLLEGE PKWY,NA,NA,NA,NA,NA,NA
930 W OHIO ST,Chicago,IL,,2017-07-10T00:00:00Z,< 1,< 1,< 1,FALSE,949 W OHIO ST,-87.65022530299996,41.89214484900003,17,31,243500,2035
930 W OHIO ST,Chicago,IL,,2019-07-21T00:00:00Z,< 1,< 1,< 1,FALSE,949 W OHIO ST,-87.65022530299996,41.89214484900003,17,31,243500,2035
930 W SHERIDAN RD,Chicago,IL,,2021-12-07T08:23:00Z,<0.5,<0.5,<0.5,FALSE,949 W SHERIDAN RD,-87.65340701999997,41.95263383900004,17,31,832100,1002
X E 14TH PL,Chicago,IL,,2019-05-22T00:00:00Z,< 1,< 1,< 1,FALSE,X E 14TH PL,NA,NA,NA,NA,NA,NA
X E 9TH ST,Chicago,IL,,2020-10-01T00:00:00Z,< 1,< 1,< 1,FALSE,X E 9TH ST,NA,NA,NA,NA,NA,NA
X E BRAYTON ST,Chicago,IL,,2019-12-17T00:00:00Z,6.2,14,11,FALSE,X E BRAYTON ST,NA,NA,NA,NA,NA,NA
X E ERIE ST,Chicago,IL,,2018-08-19T00:00:00Z,< 1,< 1,< 1,FALSE,X E ERIE ST,NA,NA,NA,NA,NA,NA
X E ERIE ST,Chicago,IL,,2021-05-10T00:00:00Z,< 1,< 1,< 1,FALSE,X E ERIE ST,NA,NA,NA,NA,NA,NA
X E GOETHE ST,Chicago,IL,,2021-10-27T15:09:00Z,8.1,8,2.4,FALSE,X E GOETHE ST,NA,NA,NA,NA,NA,NA
X E RANDOLPH ST,Chicago,IL,,2019-06-11T00:00:00Z,< 1,< 1,< 1,FALSE,X E RANDOLPH ST,NA,NA,NA,NA,NA,NA
X N BISHOP ST,Chicago,IL,,2020-01-26T00:00:00Z,< 1,< 1,< 1,FALSE,X N BISHOP ST,NA,NA,NA,NA,NA,NA
X N LASLLE ST,Chicago,IL,,2016-11-08T00:00:00Z,< 1,< 1,< 1,FALSE,X N LASLLE ST,NA,NA,NA,NA,NA,NA
X N MICHIGAN AVE,Chicago,IL,,2018-07-29T00:00:00Z,< 1,< 1,< 1,FALSE,X N MICHIGAN AVE,NA,NA,NA,NA,NA,NA
X S ABERDEEN ST,Chicago,IL,,2018-11-07T00:00:00Z,< 1,< 1,< 1,FALSE,X S ABERDEEN ST,NA,NA,NA,NA,NA,NA
X S LAFLIN ST,Chicago,IL,,2016-06-14T00:00:00Z,< 1,< 1,< 1,FALSE,X S LAFLIN ST,NA,NA,NA,NA,NA,NA
X S LAFLIN ST,Chicago,IL,,2018-08-17T00:00:00Z,< 1,< 1,< 1,FALSE,X S LAFLIN ST,NA,NA,NA,NA,NA,NA
X S LAFLIN ST,Chicago,IL,,2019-12-23T00:00:00Z,< 1,< 1,< 1,FALSE,X S LAFLIN ST,NA,NA,NA,NA,NA,NA
X S LEAVITT,Chicago,IL,,2020-12-15T00:00:00Z,< 1,< 1,< 1,FALSE,X S LEAVITT,NA,NA,NA,NA,NA,NA
X W 15TH ST,Chicago,IL,,2016-02-11T00:00:00Z,<1,<1,<1,FALSE,X W 15TH ST,NA,NA,NA,NA,NA,NA
X W 15TH ST,Chicago,IL,,2016-04-06T00:00:00Z,<1,<1,<1,FALSE,X W 15TH ST,NA,NA,NA,NA,NA,NA
X W BRAYTON ST,Chicago,IL,,2019-11-07T00:00:00Z,< 1,6.9,< 1,FALSE,X W BRAYTON ST,NA,NA,NA,NA,NA,NA
X W CHESTNUT ST,Chicago,IL,,2022-01-23T09:24:00Z,1.5,2.9,<0.5,FALSE,X W CHESTNUT ST,NA,NA,NA,NA,NA,NA
X W CHESTNUT ST,Chicago,IL,,2022-04-12T07:43:00Z,0.6,1.8,0.8,FALSE,X W CHESTNUT ST,NA,NA,NA,NA,NA,NA
X W DELAWARE PL,Chicago,IL,,2018-07-17T00:00:00Z,< 1,< 1,< 1,FALSE,X W DELAWARE PL,NA,NA,NA,NA,NA,NA
X W SUPERIOR ST,Chicago,IL,,2020-06-07T00:00:00Z,< 1,< 1,< 1,FALSE,X W SUPERIOR ST,NA,NA,NA,NA,NA,NA
X W SUPERIOR ST,Chicago,IL,,2020-10-26T00:00:00Z,< 1,< 1,< 1,FALSE,X W SUPERIOR ST,NA,NA,NA,NA,NA,NA
3030 W DIVERSEY,Chicago,IL,,2019-03-21T00:00:00Z,25.2,13.2,11.3,TRUE,3049 W DIVERSEY,NA,NA,NA,NA,NA,NA
4130 N MCVICKER AVE,Chicago,IL,,2021-09-08T00:00:00Z,3.17,2.48,NA,TRUE,4149 N MCVICKER AVE,NA,NA,NA,NA,NA,NA
4930 W CARMEN,Chicago,IL,,2019-11-06T00:00:00Z,3.5,3.76,NA,TRUE,4949 W CARMEN,-87.75159216499998,41.97340234600006,17,31,120400,3002
5230 N OLEANDER,Chicago,IL,,2019-07-19T00:00:00Z,13.4,10.4,9.25,TRUE,5249 N OLEANDER,NA,NA,NA,NA,NA,NA
5730 N VIRGINIA AVE,Chicago,IL,,2017-12-19T00:00:00Z,3.12,1.76,NA,TRUE,5749 N VIRGINIA AVE,NA,NA,NA,NA,NA,NA
5830 N VIRGINIA AVE,Chicago,IL,,2021-08-13T00:00:00Z,5.0999999999999996,6.37,NA,TRUE,5849 N VIRGINIA AVE,NA,NA,NA,NA,NA,NA
5830 N WAYNE AVE,Chicago,IL,,2021-07-13T00:00:00Z,8.89,11.7,4.4000000000000004,TRUE,5849 N WAYNE AVE,-87.66318571299996,41.98732690200006,17,31,30500,3009
